gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,Linke,PRO,REP,HEIMAT,Tierschutzpartei,Graue,PBC,Die Frauen,FAMILIE,BüSo,BP,DZP,Volksabstimmung,AGFG,APPD,MLPD,Die PARTEI,CM,DSU,HP,HW,STATT Partei,UNABHÄNGIGE,Others
DE_01051017,Busenwurth,250,186,4,0,58,102,0,8,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051019,Dellstedt,609,441,4,0,103,279,0,12,23,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051020,Delve,596,440,9,0,152,229,0,14,23,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051021,Diekhusen-Fahrstedt,557,374,2,0,191,140,0,9,8,13,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051022,Dingen,563,382,7,0,193,144,0,5,18,6,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051023,Dörpling,484,350,8,0,108,197,0,6,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051024,Eddelak,1133,742,15,0,300,340,0,7,36,18,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051026,Eggstedt,659,496,12,0,165,249,0,14,19,28,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051027,Elpersbüttel,685,534,13,0,210,253,0,8,28,18,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051028,Epenwöhrden,563,404,10,0,155,182,0,12,25,12,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051030,Fedderingen,204,144,4,0,45,74,0,5,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051032,Frestedt,305,237,5,0,84,119,0,4,15,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051033,Friedrichsgabekoog,56,40,0,0,18,19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2136,1662,25,0,585,865,0,31,63,48,0,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051035,Gaushorn,163,122,3,0,44,63,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,96,77,4,0,14,47,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,408,302,7,0,107,143,0,10,12,13,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051038,Groven,78,51,3,0,10,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,326,244,3,0,98,119,0,4,8,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051040,Hägen,46,24,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051043,Hedwigenkoog,180,139,2,0,49,67,0,4,7,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051044,Heide,16518,11948,239,0,4866,5180,0,417,637,472,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051045,Hellschen-Heringsand-Unterschaar,123,82,3,0,22,40,0,5,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,701,463,7,0,203,179,0,9,25,14,0,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051047,Hemme,401,285,5,0,90,138,0,4,21,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051048,Hemmingstedt,2391,1721,27,0,824,672,0,50,78,53,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051049,Hennstedt,1484,1003,19,0,363,476,0,32,57,40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051050,Hillgroven,65,41,0,0,9,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,950,647,14,0,244,280,0,22,24,39,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051052,Hövede,54,40,0,0,5,30,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,254,175,4,0,57,92,0,5,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,80,58,0,0,17,34,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,271,204,7,0,79,99,0,0,12,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051058,Karolinenkoog,102,77,1,0,25,40,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051060,Kleve,365,293,1,0,116,133,0,15,11,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051061,Krempel,503,345,8,0,184,127,0,4,8,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051062,Kronprinzenkoog,731,489,11,0,219,208,0,12,14,16,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051063,Krumstedt,432,309,4,0,88,172,0,7,17,14,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051064,Kuden,498,363,4,0,130,174,0,12,20,12,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051065,Lehe,919,599,10,0,268,227,0,12,39,33,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051067,Lieth,338,218,8,0,82,101,0,5,9,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051068,Linden,690,467,9,0,161,254,0,5,17,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051069,Lohe-Rickelshof,1574,1156,19,0,502,488,0,42,60,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051071,Lunden,1404,817,17,0,411,293,0,27,26,32,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051072,Marne,4741,3662,63,0,1459,1680,0,81,169,112,0,0,28,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051073,Marnerdeich,310,205,5,0,80,95,0,4,6,11,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051074,Meldorf,5987,4544,66,0,1973,1892,0,136,185,200,0,0,41,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051075,Neuenkirchen,786,554,8,0,234,240,0,12,21,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051076,Neufeld,514,369,10,0,137,181,0,6,11,16,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051077,Neufelderkoog,110,95,0,0,10,77,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051078,Nindorf,877,626,9,0,252,279,0,13,34,24,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051079,Norddeich,334,209,3,0,86,84,0,10,16,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051080,Norderheistedt,108,82,1,0,20,49,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,226,158,1,0,56,83,0,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2111,1520,37,0,556,729,0,51,79,56,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051083,Odderade,258,200,2,0,68,111,0,6,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051084,Oesterdeichstrich,181,127,0,0,53,62,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051085,Offenbüttel,227,168,2,0,31,122,0,2,5,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051086,Osterrade,363,282,2,0,72,162,0,7,14,20,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051087,Ostrohe,785,554,12,0,234,246,0,16,25,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051088,Pahlen,898,620,12,0,208,339,0,11,29,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051089,Quickborn,163,118,2,0,41,59,0,6,3,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051090,Ramhusen,128,91,2,0,26,52,0,2,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,461,294,7,0,128,119,0,9,15,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051093,Reinsbüttel,328,256,6,0,108,112,0,4,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051096,Sankt Annen,277,194,2,0,67,96,0,10,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2903,1946,26,0,765,895,0,43,95,72,0,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051098,Sarzbüttel,574,431,6,0,175,194,0,13,16,22,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051099,Schafstedt,1077,782,11,0,252,400,0,14,40,33,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051100,Schalkholz,497,341,7,0,89,189,0,8,22,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051102,Schlichting,199,158,1,0,49,102,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051103,Schmedeswurth,168,124,2,0,39,76,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051104,Schrum,67,53,0,0,15,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,345,248,2,0,104,112,0,3,13,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051107,Stelle-Wittenwurth,402,220,8,0,69,118,0,4,11,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051108,Strübbel,86,75,1,0,26,38,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,388,263,3,0,112,104,0,13,15,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051110,Süderhastedt,650,479,7,0,150,279,0,9,16,8,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051111,Süderheistedt,436,292,5,0,105,151,0,9,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051113,Wöhrden,1028,765,18,0,308,347,0,17,47,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051114,Tellingstedt,2002,1464,24,0,460,791,0,35,70,62,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051117,Tielenhemme,149,108,3,0,33,59,0,2,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051118,Trennewurth,224,151,4,0,61,69,0,6,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051119,Volsemenhusen,279,196,7,0,66,98,0,4,5,10,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051120,Wallen,31,22,0,0,5,10,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,210,151,4,0,49,82,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051122,Weddingstedt,1871,1322,31,0,522,595,0,45,81,35,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051125,Welmbüttel,359,251,8,0,72,139,0,8,13,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051126,Wennbüttel,67,56,0,0,11,39,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2469,1739,39,0,681,778,0,51,91,77,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051128,Wesselburener Deichhausen,110,84,1,0,34,35,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,144,101,1,0,28,57,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051130,Wesseln,1068,772,14,0,327,336,0,22,40,24,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051131,Westerborstel,83,73,1,0,20,44,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,722,479,4,0,199,227,0,12,22,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051133,Wiemerstedt,134,105,6,0,16,69,0,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051134,Windbergen,634,467,13,0,132,262,0,16,18,15,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051135,Wolmersdorf,260,203,3,0,57,110,0,11,13,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051136,Wrohm,591,472,8,0,128,295,0,10,20,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051137,Nordermeldorf,480,346,10,0,102,187,0,14,21,5,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,542,365,8,0,99,215,0,9,19,6,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051139,Süderdorf,291,235,3,0,45,159,0,7,10,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051140,Oesterwurth,232,166,3,0,51,93,0,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051999,Briefwahl für mehrere Gemeinden,0,6165,48,0,2132,3176,0,212,280,254,0,0,36,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053001,Albsfelde,60,42,1,0,15,19,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,659,452,5,0,188,202,0,22,21,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053003,Aumühle,2627,1666,25,0,574,846,0,115,88,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053004,Bäk,631,478,7,0,150,231,0,19,62,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053005,Bälau,185,131,2,0,49,71,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053006,Basedow,521,372,13,0,183,114,0,17,27,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053007,Basthorst,320,247,6,0,106,107,0,10,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053008,Behlendorf,300,226,3,0,74,117,0,10,17,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053009,Berkenthin,1524,1050,10,0,508,408,0,39,38,20,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053010,Besenthal,67,54,0,0,12,30,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053011,Bliestorf,528,385,8,0,197,117,0,33,7,12,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053012,Börnsen,3002,2131,35,0,1061,793,0,112,90,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053013,Borstorf,229,165,1,0,58,81,0,16,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053014,Breitenfelde,1415,1005,10,0,477,412,0,39,51,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053015,Bröthen,233,152,2,0,75,65,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053016,Brunsmark,121,104,0,0,52,41,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053017,Brunstorf,486,350,8,0,141,164,0,13,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053018,Buchholz,187,147,1,0,69,55,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053019,Buchhorst,131,112,3,0,51,43,0,6,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053020,Büchen,4317,3035,46,0,1511,1173,0,93,139,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053021,Dahmker,121,105,2,0,30,61,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053022,Dalldorf,280,206,9,0,86,90,0,6,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053023,Dassendorf,2412,1739,31,0,701,829,0,76,88,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053024,Düchelsdorf,125,106,2,0,50,39,0,2,5,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053025,Duvensee,431,302,6,0,101,157,0,21,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053026,Einhaus,327,233,4,0,103,98,0,13,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053027,Elmenhorst,659,492,8,0,224,208,0,16,29,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053028,Escheburg,2335,1725,43,0,804,667,0,112,71,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053029,Fitzen,262,194,0,0,105,69,0,11,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053030,Fredeburg,40,30,1,0,17,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053031,Fuhlenhagen,232,180,4,0,59,97,0,7,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053032,Geesthacht,22425,17289,353,0,8470,6520,0,765,781,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053033,Giesensdorf,84,67,1,0,17,43,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053034,Göldenitz,175,137,1,0,47,79,0,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053035,Göttin,52,46,0,0,24,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053036,Grabau,229,161,0,0,57,85,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053037,Grambek,326,259,3,0,111,116,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053038,Grinau,254,134,1,0,58,57,0,5,3,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053039,Groß Boden,176,133,0,0,60,50,0,8,4,7,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053040,Groß Disnack,74,59,1,0,13,36,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053041,Groß Grönau,2937,2238,33,0,952,1014,0,118,98,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053042,Groß Pampau,103,78,1,0,22,49,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053043,Groß Sarau,668,481,12,0,162,241,0,36,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053044,Groß Schenkenberg,399,287,2,0,138,103,0,12,18,7,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053045,Grove,187,137,3,0,55,65,0,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053046,Gudow,1331,940,21,0,414,422,0,32,39,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
