gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,Grüne,Linke,AfD,CSU,FDP,FW,PIRATEN,Tierschutzpartei,HEIMAT,FAMILIE,ÖDP,Die PARTEI,Volksabstimmung,BP,DKP,MLPD,SGP,TIERSCHUTZ hier!,Tierschutzallianz,Bündnis C,BIG,BGE,Die Direkte!,MERA25,III. Weg,Graue,Die Rechte,DVP,LIEBE,Die Frauen,WB,Menschliche Welt,NL,ÖkoLinX,PdH,PftT,Verjüngungsforschung,Volt
DE_01001000,Flensburg,70431,39647,237,0,6829,5676,14603,2349,2477,0.0,1988,257,405,925,44,345,184,1663,45,24,14,13,15,118,80,48,34,72,33,222,7,154,19,40,38,55,28,40,24,52,97,61,47,285
DE_01002000,Kiel,186195,109595,577,0,18311,17911,40324,6497,6459,0.0,5270,525,1358,1488,119,599,516,4962,85,38,68,42,12,197,155,85,129,150,64,675,9,423,37,84,71,103,110,99,62,198,371,144,129,1139
DE_01003000,Lübeck,166530,90946,461,0,18416,17566,28633,4231,6773,0.0,4174,1018,883,1189,162,611,456,2680,77,48,49,40,6,214,125,97,213,89,56,332,13,302,40,78,97,126,73,68,54,97,234,126,104,935
DE_01004000,Neumünster,60215,29036,231,0,7039,5286,7809,1041,2761,0.0,1539,240,352,407,140,287,123,678,44,25,11,9,3,71,42,43,101,28,25,62,6,149,12,21,28,42,70,17,14,20,56,56,34,114
DE_01051001,Albersdorf,2721,1185,9,0,416,190,246,32,97,0.0,82,11,9,23,2,13,2,21,1,0,0,0,0,1,2,0,0,3,0,4,0,6,0,2,0,4,0,2,0,0,1,0,3,3
DE_01051002,Arkebek,178,100,1,0,39,5,27,8,9,0.0,4,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051003,Averlak,476,202,1,0,63,47,26,4,20,0.0,12,4,3,8,0,1,1,5,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
DE_01051004,Bargenstedt,761,353,2,0,140,61,62,10,24,0.0,21,4,2,6,1,4,1,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
DE_01051005,Barkenholm,147,94,0,0,31,14,19,3,13,0.0,7,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DE_01051006,Barlt,606,314,5,0,99,59,64,8,31,0.0,14,3,3,6,0,3,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,1
DE_01051008,Bergewöhrden,29,21,0,0,6,1,4,0,1,0.0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,167,83,0,0,38,4,15,4,9,0.0,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
DE_01051011,Brunsbüttel,10079,4979,46,0,1297,1053,979,159,482,0.0,476,27,53,67,14,37,8,94,10,4,4,3,1,6,11,2,0,5,3,10,0,43,8,2,4,4,7,5,2,6,11,6,12,18
DE_01051012,Buchholz,798,347,3,0,148,55,45,6,32,0.0,26,5,3,5,0,4,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
DE_01051013,Büsum,4188,1778,10,0,606,297,391,46,175,0.0,98,38,12,22,1,9,4,27,1,0,0,1,2,6,0,0,0,2,2,1,0,13,0,0,0,3,0,0,0,1,1,1,3,5
DE_01051014,Büsumer Deichhausen,320,175,2,0,55,32,44,5,7,0.0,16,4,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
DE_01051015,Bunsoh,646,322,6,0,107,39,72,9,17,0.0,27,8,2,9,0,6,1,6,1,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,1
DE_01051016,Burg (Dithmarschen),3472,1462,14,0,434,254,284,71,142,0.0,113,9,9,24,3,12,2,46,1,0,2,0,0,1,1,0,1,2,1,3,0,6,1,0,1,1,1,4,0,0,3,6,5,5
DE_01051017,Busenwurth,236,126,0,0,46,22,22,3,9,0.0,10,4,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051019,Dellstedt,603,291,6,0,135,17,63,6,23,0.0,19,2,2,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
DE_01051020,Delve,602,284,1,0,94,47,59,5,19,0.0,24,4,1,6,1,3,4,4,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,2,0
DE_01051021,Diekhusen-Fahrstedt,564,228,3,0,58,48,50,7,23,0.0,20,1,1,3,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051022,Dingen,517,231,0,0,51,61,34,11,30,0.0,17,1,3,3,0,3,0,7,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,2
DE_01051023,Dörpling,486,205,10,0,82,27,32,2,23,0.0,13,2,1,6,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
DE_01051024,Eddelak,1079,502,6,0,171,63,83,11,57,0.0,46,11,7,13,0,7,2,15,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
DE_01051026,Eggstedt,650,345,0,0,115,54,74,7,29,0.0,25,4,2,4,2,8,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,5,0,2
DE_01051027,Elpersbüttel,711,372,9,0,138,68,65,9,18,0.0,33,1,4,3,1,6,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,1,0
DE_01051028,Epenwöhrden,598,265,4,0,92,47,48,9,20,0.0,24,1,2,1,1,5,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0
DE_01051030,Fedderingen,230,119,2,0,45,14,23,4,9,0.0,7,2,1,2,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051032,Frestedt,292,168,4,0,61,28,29,5,10,0.0,16,4,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
DE_01051033,Friedrichsgabekoog,40,24,0,0,8,2,10,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,1995,822,7,0,262,175,99,25,119,0.0,58,9,13,13,1,6,1,5,0,0,1,0,0,4,3,0,0,0,1,2,0,4,3,0,2,3,1,0,0,0,1,1,1,2
DE_01051035,Gaushorn,147,69,0,0,32,12,4,3,5,0.0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,94,65,1,0,21,6,11,2,6,0.0,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,392,203,1,0,73,28,46,8,14,0.0,12,0,2,3,0,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1
DE_01051038,Groven,65,27,0,0,13,4,6,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,313,172,2,0,58,29,24,13,12,0.0,13,3,4,4,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
DE_01051043,Hedwigenkoog,159,92,2,0,35,13,23,0,1,0.0,5,2,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
DE_01051044,Heide,16979,8551,68,0,2262,1536,2107,393,704,0.0,540,61,90,127,7,92,23,231,14,4,4,1,3,22,9,2,0,7,7,28,6,31,6,12,13,12,6,7,8,10,15,13,17,53
DE_01051045,Hellschen-Heringsand-Unterschaar,124,71,2,0,25,8,22,1,7,0.0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,676,298,2,0,78,64,52,11,31,0.0,26,3,3,5,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,1,0,1,0,0,2
DE_01051047,Hemme,388,169,2,0,64,24,32,5,9,0.0,12,2,0,3,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1
DE_01051048,Hemmingstedt,2292,989,9,0,277,234,190,26,80,0.0,55,10,10,19,2,19,5,23,0,0,0,0,0,6,2,0,0,1,0,1,0,7,0,0,5,2,0,1,0,2,0,1,1,1
DE_01051049,Hennstedt,1599,676,4,0,199,113,104,20,64,0.0,117,8,3,4,2,8,5,8,1,1,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,2,0,2,1,1
DE_01051050,Hillgroven,51,33,0,0,20,3,3,0,1,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,945,407,4,0,128,70,80,22,41,0.0,25,3,2,8,1,3,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2
DE_01051052,Hövede,46,30,0,0,16,0,7,1,2,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,260,117,1,0,40,9,24,3,13,0.0,16,1,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,80,43,0,0,19,6,10,1,0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,271,135,2,0,52,26,26,2,6,0.0,8,2,1,4,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_01051058,Karolinenkoog,119,65,2,0,25,5,9,1,4,0.0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
DE_01051060,Kleve,338,177,1,0,59,26,43,6,13,0.0,19,0,1,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01051061,Krempel,531,247,2,0,49,79,45,9,21,0.0,20,2,1,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1
DE_01051062,Kronprinzenkoog,666,291,4,0,84,53,60,10,30,0.0,21,2,5,5,0,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
DE_01051063,Krumstedt,411,227,2,0,63,31,60,3,24,0.0,22,2,0,6,2,0,1,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DE_01051064,Kuden,483,262,5,0,77,37,34,12,29,0.0,20,2,6,2,2,7,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,3,1,0,2
DE_01051065,Lehe,912,358,2,0,111,66,59,7,28,0.0,35,0,7,5,2,9,2,8,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,2,4
DE_01051067,Lieth,341,161,0,0,64,27,24,2,20,0.0,8,3,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
DE_01051068,Linden,683,354,3,0,120,61,62,7,27,0.0,44,5,1,5,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,4
DE_01051069,Lohe-Rickelshof,1720,928,7,0,272,179,229,38,64,0.0,67,7,7,11,1,10,1,15,0,0,0,0,0,2,3,0,1,1,2,1,0,6,0,0,0,0,0,0,0,0,1,2,0,1
DE_01051071,Lunden,1316,401,6,0,102,107,77,25,25,0.0,10,5,5,7,0,3,2,9,1,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,1,1,0,0,2
DE_01051072,Marne,4679,1840,16,0,510,381,311,70,159,0.0,210,23,19,17,4,28,5,28,1,0,1,0,1,0,3,3,0,2,0,6,1,10,4,2,2,1,0,4,0,1,4,4,1,8
DE_01051073,Marnerdeich,315,125,0,0,28,18,28,9,13,0.0,12,1,0,3,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
DE_01051074,Meldorf,5789,2968,27,0,754,631,740,147,225,0.0,168,21,24,41,10,26,8,68,4,0,0,1,0,6,5,2,0,3,1,4,0,8,0,3,3,3,4,3,0,4,7,4,3,10
DE_01051075,Neuenkirchen,745,349,2,0,90,81,55,11,43,0.0,27,2,3,9,1,5,0,7,1,0,0,0,0,0,1,0,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0
DE_01051076,Neufeld,484,221,0,0,73,37,41,6,25,0.0,19,5,2,2,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DE_01051077,Neufelderkoog,94,66,0,0,37,3,11,1,6,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051078,Nindorf,935,480,0,0,143,88,110,13,37,0.0,45,9,7,4,0,2,2,7,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,2,1,1
DE_01051079,Norddeich,327,147,1,0,32,33,36,1,11,0.0,19,2,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DE_01051080,Norderheistedt,120,58,3,0,30,7,8,1,4,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,217,99,1,0,35,8,22,5,4,0.0,18,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2219,1137,11,0,363,190,258,35,101,0.0,72,15,10,15,0,17,2,21,0,0,1,0,0,2,2,0,0,0,1,2,0,3,0,2,0,0,0,1,0,0,1,6,3,3
DE_01051083,Odderade,268,155,1,0,41,40,19,1,16,0.0,11,8,3,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0
DE_01051084,Oesterdeichstrich,197,92,1,0,29,16,16,4,4,0.0,7,1,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,1,0
DE_01051085,Offenbüttel,208,126,1,0,62,11,20,3,4,0.0,7,3,3,2,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
DE_01051086,Osterrade,331,165,0,0,70,18,38,6,14,0.0,10,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
DE_01051087,Ostrohe,768,391,5,0,114,61,71,12,51,0.0,35,9,9,7,0,3,2,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
DE_01051088,Pahlen,927,424,4,0,160,62,74,8,43,0.0,40,8,1,6,0,3,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,2
DE_01051089,Quickborn,164,99,1,0,22,11,31,4,11,0.0,6,2,0,3,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051090,Ramhusen,129,69,0,0,33,7,7,0,7,0.0,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,425,164,0,0,57,39,28,3,15,0.0,9,0,1,3,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
DE_01051093,Reinsbüttel,323,171,1,0,49,37,32,6,10,0.0,19,4,3,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051096,Sankt Annen,259,136,0,0,42,22,31,2,7,0.0,18,2,3,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051097,Sankt Michaelisdonn,2828,1154,11,0,362,197,206,55,130,0.0,73,31,8,16,2,13,2,24,1,1,0,1,0,1,3,0,0,0,1,1,1,5,3,0,0,1,0,1,0,0,2,0,1,1
DE_01051098,Sarzbüttel,614,304,4,0,88,67,58,8,21,0.0,22,8,2,10,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0
DE_01051099,Schafstedt,1046,531,2,0,179,91,116,8,47,0.0,43,9,6,4,0,7,2,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1
DE_01051100,Schalkholz,496,194,1,0,73,17,42,11,25,0.0,14,0,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051102,Schlichting,184,88,1,0,37,10,13,2,4,0.0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
DE_01051103,Schmedeswurth,141,92,2,0,29,9,16,4,9,0.0,11,2,3,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DE_01051104,Schrum,61,34,0,0,12,4,4,1,3,0.0,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,327,155,2,0,53,21,24,5,20,0.0,12,1,1,3,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1
DE_01051107,Stelle-Wittenwurth,364,139,3,0,58,18,18,6,9,0.0,9,0,1,3,1,2,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
DE_01051108,Strübbel,82,54,0,0,18,8,10,0,4,0.0,5,1,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DE_01051109,Süderdeich,374,170,1,0,50,41,35,5,13,0.0,11,2,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1
DE_01051110,Süderhastedt,619,285,0,0,125,42,46,9,21,0.0,21,0,6,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DE_01051113,Wöhrden,965,412,3,0,138,70,92,14,41,0.0,18,10,5,4,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,1,1
DE_01051114,Tellingstedt,2122,990,10,0,367,134,213,29,84,0.0,62,6,6,13,5,12,4,18,3,0,0,0,0,2,4,0,0,0,0,0,0,3,1,5,0,1,2,2,0,0,1,0,3,0
DE_01051117,Tielenhemme,130,74,0,0,25,13,11,0,8,0.0,7,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
DE_01051118,Trennewurth,208,108,1,0,32,13,25,1,10,0.0,9,3,1,5,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
DE_01051119,Volsemenhusen,265,122,0,0,30,23,28,3,15,0.0,14,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
DE_01051120,Wallen,32,23,0,0,6,2,6,2,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_01051121,Warwerort,209,98,0,0,32,13,20,4,13,0.0,7,0,0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051122,Weddingstedt,1892,882,4,0,270,163,211,30,64,0.0,62,13,2,12,2,9,1,17,0,0,0,0,0,2,2,0,0,1,0,2,0,7,0,1,1,1,0,0,0,0,1,0,2,2
DE_01051125,Welmbüttel,343,155,1,0,60,9,32,9,14,0.0,14,0,6,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
DE_01051126,Wennbüttel,76,57,0,0,16,6,14,1,7,0.0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2401,983,8,0,284,180,189,29,123,0.0,77,13,4,13,0,9,5,18,2,0,0,1,0,1,0,0,3,4,2,2,0,3,0,1,2,1,3,0,0,2,0,1,2,1
DE_01051128,Wesselburener Deichhausen,99,63,0,0,15,12,21,1,5,0.0,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,140,66,1,0,30,10,7,0,7,0.0,0,0,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DE_01051130,Wesseln,1156,575,3,0,143,105,168,13,44,0.0,51,5,5,8,0,9,3,7,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0
DE_01051131,Westerborstel,75,49,0,0,23,5,13,0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,710,316,1,0,84,56,69,5,34,0.0,25,3,3,7,1,4,4,7,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0
DE_01051133,Wiemerstedt,132,88,0,0,46,11,14,0,6,0.0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DE_01051134,Windbergen,641,326,6,0,123,38,72,9,27,0.0,24,2,3,3,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,1,1,1,1
DE_01051135,Wolmersdorf,261,157,1,0,41,22,38,3,19,0.0,15,3,2,3,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
DE_01051136,Wrohm,590,294,2,0,145,29,48,3,31,0.0,21,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0
DE_01051137,Nordermeldorf,485,245,2,0,98,32,35,4,36,0.0,23,1,1,3,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,536,282,4,0,99,33,62,12,26,0.0,20,6,1,4,2,4,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01051139,Süderdorf,273,141,0,0,76,13,21,1,9,0.0,10,1,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051140,Oesterwurth,212,108,0,0,35,9,32,0,14,0.0,11,0,0,0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051141,Süderheistedt,441,209,1,0,76,24,38,6,25,0.0,20,1,4,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051963,Briefwahl Amt Burg-St. Michaelisdonn,0,1072,4,0,332,170,193,41,106,0.0,105,15,12,24,4,12,4,27,2,0,0,0,0,5,0,0,0,2,0,1,0,4,0,0,2,0,1,1,0,0,2,1,2,0
DE_01051966,Briefwahl Amt Marne-Nordsee,0,1047,7,0,341,188,195,25,74,0.0,109,11,15,18,1,5,3,9,4,1,1,1,0,3,3,1,0,2,2,3,0,8,1,0,0,0,5,2,0,0,0,6,3,0
DE_01051969,Briefwahl KSLG Eider,0,1381,8,0,478,188,280,53,115,0.0,107,15,11,23,5,13,3,24,4,0,0,0,0,1,6,6,0,5,0,8,1,5,0,3,3,0,1,0,2,0,3,5,4,1
DE_01051972,Briefwahl KSLG Heider Umland,0,1294,4,0,427,224,294,41,101,0.0,74,13,19,23,2,9,3,22,2,5,0,0,1,1,1,2,0,3,0,2,0,1,0,0,0,2,3,0,0,0,0,3,6,6
DE_01051975,Briefwahl Amt Mitteldithmarschen,0,1817,10,0,553,336,442,76,114,0.0,138,15,14,23,2,10,2,26,5,4,0,0,0,6,2,0,0,2,0,4,0,11,0,0,1,0,4,4,0,1,2,3,2,5
DE_01051978,Briefwahl Amt Büsum-Wesselburen,0,1113,7,0,397,197,221,24,102,0.0,83,12,7,10,1,3,4,10,7,0,0,2,0,0,1,0,0,2,0,1,0,5,0,1,0,0,2,2,1,1,2,3,4,1
DE_01053001,Albsfelde,59,36,0,0,18,1,9,1,0,0.0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,690,335,3,0,100,45,79,13,36,0.0,25,6,1,9,2,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3
DE_01053003,Aumühle,2520,1292,6,0,359,170,417,41,70,0.0,115,12,5,15,1,9,12,26,1,0,0,0,0,1,0,1,0,2,0,6,0,1,0,1,1,1,2,1,1,2,3,1,1,8
