gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,PDS,REP,Graue,Tierschutzpartei,HEIMAT,ÖDP,PBC,Die Frauen,BP,FAMILIE,CM,BüSo,HP,DVP,AUFBRUCH,DZP,KPD,PRG,PRO
DE_16063029,Frauensee,839,591,5,0,254,188,0,17,25,89,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_16063032,Geisa,2740,1926,17,0,446,1069,0,62,109,153,24,5,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,25
DE_16063033,Gerstengrund,47,46,0,0,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_16063034,Gerstungen,3033,2037,30,0,898,452,0,57,159,318,24,9,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,51
DE_16063036,Großensee,172,138,3,0,60,48,0,10,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_16063037,Hallungen,214,166,4,0,70,57,0,7,7,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_16063039,Ifta,1034,647,15,0,272,161,0,25,52,102,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063041,Immelborn,1496,1060,15,0,452,327,0,26,35,175,5,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,16
DE_16063043,Kaltenlengsfeld,398,275,3,0,118,83,0,10,21,33,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_16063044,Kaltennordheim,1553,1049,13,0,402,341,0,52,63,153,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_16063045,Klings,431,338,3,0,143,127,0,9,25,25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_16063046,Krauthausen,1374,980,14,0,424,241,0,48,58,165,7,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063048,Lauchröden,861,622,8,0,319,125,0,16,24,105,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11
DE_16063049,Lauterbach,552,419,9,0,173,129,0,16,31,51,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_16063051,Leimbach,1640,1130,23,0,449,321,0,41,48,199,12,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,25
DE_16063052,Marksuhl,2762,1988,25,0,802,641,0,60,143,254,18,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,31
DE_16063053,Martinroda,246,204,5,0,98,66,0,6,7,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_16063054,Merkers-Kieselbach,2814,1947,27,0,878,499,0,57,88,317,16,5,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,27
DE_16063055,Mihla,2083,1384,19,0,580,399,0,48,90,212,12,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063058,Nazza,563,374,4,0,187,88,0,14,16,44,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063059,Neidhartshausen,304,232,1,0,99,82,0,3,12,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_16063061,Oberellen,716,480,11,0,195,140,0,23,33,54,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_16063062,Oechsen,580,405,7,0,191,122,0,8,17,47,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_16063065,Rockenstuhl,1032,842,12,0,93,659,0,20,23,14,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063066,Ruhla,5896,4384,79,0,1906,1232,0,150,240,623,24,20,0,25,11,0,0,0,0,0,0,0,0,0,0,0,0,74
DE_16063068,Schleid,891,709,12,0,100,530,0,13,28,11,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_16063069,Schweina,2657,1737,35,0,748,474,0,58,81,304,5,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,20
DE_16063071,Seebach,2298,1863,18,0,877,439,0,92,81,294,13,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,36
DE_16063072,Stadtlengsfeld,2333,1697,31,0,780,472,0,59,86,211,25,3,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_16063073,Steinbach,1216,740,4,0,327,174,0,12,43,148,6,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,16
DE_16063075,Tiefenort,3536,2487,38,0,1045,724,0,71,107,394,23,3,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,28
DE_16063076,Treffurt,5085,3886,77,0,1738,1096,0,123,206,523,35,10,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,45
DE_16063078,Unterbreizbach,3427,2579,32,0,1127,828,0,69,81,364,23,4,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,28
DE_16063079,Unterellen,470,358,13,0,153,112,0,15,17,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_16063081,Urnshausen,695,512,6,0,220,147,0,12,26,80,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_16063082,Vacha,3287,2168,20,0,1082,519,0,75,97,292,14,5,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,28
DE_16063083,Völkershausen,1033,706,14,0,322,198,0,19,29,85,5,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,11
DE_16063084,Weilar,769,537,10,0,193,212,0,15,22,51,11,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_16063086,Wiesenthal,724,497,7,0,193,176,0,11,35,53,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_16063087,Wölferbütt,373,264,2,0,137,83,0,9,5,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_16063089,Wolfsburg-Unkeroda,660,509,6,0,212,148,0,18,22,88,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_16063092,Wutha-Farnroda,6039,4555,60,0,1946,1279,0,201,272,621,31,22,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,80
DE_16063093,Zella/Rhön,410,346,6,0,57,254,0,4,16,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_16063094,Moorgrund,3118,2384,17,0,979,694,0,77,152,376,14,6,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,48
DE_16063095,Hörselberg,2850,2211,31,0,926,708,0,67,146,257,17,4,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,33
DE_16063096,Behringen,2917,2235,39,0,980,590,0,86,105,366,16,2,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,23
DE_16063999,Briefwahl für mehrere Gemeinden,0,5510,39,0,2257,1710,0,228,325,833,21,11,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,60
DE_16064001,Altengottern,959,675,10,0,236,263,0,14,50,79,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_16064003,Bad Langensalza,16107,11321,203,0,4446,2918,0,381,797,2167,89,48,0,103,19,0,0,0,0,0,0,0,0,0,0,0,0,150
DE_16064004,Bad Tennstedt,2287,1433,26,0,585,429,0,35,96,212,8,5,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,24
DE_16064005,Ballhausen,779,517,12,0,224,158,0,12,40,58,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_16064007,Blankenburg,155,105,2,0,45,22,0,0,2,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_16064008,Bothenheilingen,406,283,4,0,108,100,0,0,20,41,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_16064009,Bruchstedt,261,207,2,0,74,86,0,1,9,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_16064014,Dünwald,2020,1679,15,0,471,839,0,63,102,138,11,1,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,23
DE_16064017,Flarchheim,439,329,7,0,100,150,0,8,26,31,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_16064018,Großengottern,1940,1293,24,0,467,455,0,22,103,167,19,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,26
DE_16064019,Großvargula,696,451,6,0,235,94,0,15,19,60,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_16064021,Haussömmern,211,133,0,0,34,53,0,3,9,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_16064022,Herbsleben,2627,1789,48,0,608,616,0,44,120,280,20,3,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,33
DE_16064023,Heroldishausen,169,134,0,0,56,52,0,5,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
