gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,Linke,PRO,REP,HEIMAT,Tierschutzpartei,Graue,PBC,Die Frauen,FAMILIE,BüSo,BP,DZP,Volksabstimmung,AGFG,APPD,50Plus,MLPD,Die PARTEI,SGP,Pro DM
DE_06431016,Lorsch,9720,7906,147,0,2586,3100,0,721,795,266,0,94,64,83,29,0,0,0,8,0,0,0,0,0,0,1,0,12,0
DE_06431017,Mörlenbach,7872,6214,106,0,1845,2474,0,518,775,210,0,64,118,63,29,0,0,0,5,0,0,0,0,0,0,2,0,5,0
DE_06431018,Neckarsteinach,3014,2507,48,0,868,885,0,265,255,111,0,9,24,24,13,0,0,0,1,0,0,0,0,0,0,1,0,3,0
DE_06431019,Rimbach,6473,5162,94,0,1862,1752,0,450,569,209,0,72,58,50,30,0,0,0,7,0,0,0,0,0,0,0,0,9,0
DE_06431020,Viernheim,23112,17520,155,0,6217,6561,0,1176,1879,856,0,159,290,116,60,0,0,0,13,0,0,0,0,0,0,9,0,29,0
DE_06431021,Wald-Michelbach,8344,6407,157,0,2386,2244,0,444,638,284,0,57,81,81,23,0,0,0,3,0,0,0,0,0,0,4,0,5,0
DE_06431022,Zwingenberg,5110,4307,76,0,1493,1305,0,535,580,159,0,57,35,25,34,0,0,0,3,0,0,0,0,0,0,1,0,4,0
DE_06432001,Alsbach-Hähnlein,6931,5664,50,0,2025,1738,0,749,660,296,0,31,44,33,24,0,0,0,5,0,0,0,0,0,0,1,0,8,0
DE_06432002,Babenhausen,11398,8855,261,0,2927,2874,0,851,1078,448,0,113,125,111,42,0,0,0,4,0,0,0,0,0,0,3,0,18,0
DE_06432003,Bickenbach,3920,3285,50,0,1213,956,0,434,410,116,0,25,38,27,10,0,0,0,5,0,0,0,0,0,0,1,0,0,0
DE_06432004,Dieburg,10630,8759,200,0,2555,3325,0,1001,1077,312,0,54,89,82,46,0,0,0,4,0,0,0,0,0,0,8,0,6,0
DE_06432005,Eppertshausen,4287,3515,112,0,1085,1355,0,311,390,158,0,23,41,20,12,0,0,0,2,0,0,0,0,0,0,1,0,5,0
DE_06432006,Erzhausen,5352,4506,101,0,1649,1457,0,481,482,209,0,21,39,45,17,0,0,0,1,0,0,0,0,0,0,1,0,3,0
DE_06432007,Fischbachtal,1995,1705,38,0,647,589,0,131,169,59,0,24,23,18,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0
DE_06432008,Griesheim,17185,13897,332,0,5069,4208,0,1770,1531,577,0,97,104,125,54,0,0,0,9,0,0,0,0,0,0,14,0,7,0
DE_06432009,Groß-Bieberau,3385,2807,80,0,943,901,0,283,367,98,0,40,37,33,16,0,0,0,3,0,0,0,0,0,0,3,0,3,0
DE_06432010,Groß-Umstadt,15444,12434,318,0,4619,3868,0,1339,1347,567,0,79,107,107,49,0,0,0,19,0,0,0,0,0,0,6,0,9,0
DE_06432011,Groß-Zimmern,9513,7621,202,0,2643,2610,0,684,857,385,0,37,89,72,25,0,0,0,5,0,0,0,0,0,0,5,0,7,0
DE_06432012,Messel,3024,2569,53,0,995,814,0,267,236,131,0,18,23,21,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0
DE_06432013,Modautal,3971,3196,87,0,1158,970,0,342,353,178,0,30,29,26,15,0,0,0,1,0,0,0,0,0,0,6,0,1,0
DE_06432014,Mühltal,10573,8755,159,0,2958,2672,0,1327,1064,381,0,23,55,58,36,0,0,0,2,0,0,0,0,0,0,14,0,6,0
DE_06432015,Münster,10136,8134,222,0,2688,3055,0,642,851,339,0,70,123,82,36,0,0,0,12,0,0,0,0,0,0,4,0,10,0
DE_06432016,Ober-Ramstadt,10886,8724,226,0,3459,2355,0,973,915,525,0,68,72,75,30,0,0,0,9,0,0,0,0,0,0,9,0,8,0
DE_06432017,Otzberg,5074,4126,81,0,1472,1379,0,464,393,191,0,38,38,41,12,0,0,0,5,0,0,0,0,0,0,3,0,9,0
DE_06432018,Pfungstadt,17875,13960,368,0,5299,4272,0,1272,1446,698,0,112,203,137,99,0,0,0,10,0,0,0,0,0,0,18,0,26,0
DE_06432019,Reinheim,13044,10478,207,0,4165,2890,0,1134,1115,627,0,71,103,94,41,0,0,0,9,0,0,0,0,0,0,6,0,16,0
DE_06432020,Roßdorf,9054,7576,137,0,2817,2253,0,978,825,388,0,27,53,56,23,0,0,0,2,0,0,0,0,0,0,7,0,10,0
DE_06432021,Schaafheim,6564,5353,155,0,1840,1806,0,457,559,247,0,130,83,41,25,0,0,0,2,0,0,0,0,0,0,1,0,7,0
DE_06432022,Seeheim-Jugenheim,12788,10634,158,0,3439,3457,0,1548,1403,405,0,28,86,68,27,0,0,0,6,0,0,0,0,0,0,5,0,4,0
DE_06432023,Weiterstadt,16839,13280,290,0,5186,3816,0,1405,1423,672,0,100,161,133,60,0,0,0,5,0,0,0,0,0,0,18,0,11,0
DE_06433001,Biebesheim am Rhein,4729,3612,93,0,1495,1029,0,299,370,171,0,38,49,42,17,0,0,0,2,0,0,0,0,0,0,0,0,7,0
DE_06433002,Bischofsheim,8632,7164,196,0,2665,2121,0,844,756,313,0,71,81,57,40,0,0,0,10,0,0,0,0,0,0,2,0,8,0
DE_06433003,Büttelborn,9966,8219,152,0,3256,2351,0,895,862,414,0,53,98,81,38,0,0,0,5,0,0,0,0,0,0,3,0,11,0
DE_06433004,Gernsheim,7088,5618,151,0,1745,2114,0,473,664,240,0,60,58,67,27,0,0,0,7,0,0,0,0,0,0,3,0,9,0
DE_06433005,Ginsheim-Gustavsburg,11250,9057,249,0,3705,2485,0,941,865,445,0,120,110,49,52,0,0,0,11,0,0,0,0,0,0,6,0,19,0
DE_06433006,Groß-Gerau,16241,12968,280,0,4944,3955,0,1448,1296,666,0,91,109,96,49,0,0,0,10,0,0,0,0,0,0,8,0,16,0
DE_06433007,Kelsterbach,7976,6197,131,0,2351,1836,0,578,653,293,0,112,126,57,48,0,0,0,7,0,0,0,0,0,0,1,0,4,0
DE_06433008,Mörfelden-Walldorf,21085,17156,370,0,6117,4661,0,2332,1916,1090,0,184,173,158,105,0,0,0,13,0,0,0,0,0,0,11,0,26,0
DE_06433009,Nauheim,7632,6424,109,0,2359,2058,0,629,772,291,0,41,74,55,15,0,0,0,6,0,0,0,0,0,0,5,0,10,0
DE_06433010,Raunheim,7909,6109,150,0,2445,1586,0,533,601,349,0,168,176,50,29,0,0,0,6,0,0,0,0,0,0,10,0,6,0
DE_06433011,"Riedstadt, Stadt",15607,12880,282,0,5092,3977,0,1225,1364,556,0,74,124,110,44,0,0,0,11,0,0,0,0,0,0,6,0,15,0
DE_06433012,"Rüsselsheim, Stadt",37458,28919,620,0,11459,8496,0,2917,2740,1494,0,321,442,225,135,0,0,0,12,0,0,0,0,0,0,31,0,27,0
DE_06433013,Stockstadt am Rhein,4278,3302,68,0,1372,960,0,266,357,165,0,27,30,32,17,0,0,0,4,0,0,0,0,0,0,0,0,4,0
DE_06433014,Trebur,9925,8211,156,0,3127,2425,0,881,966,337,0,80,110,76,34,0,0,0,5,0,0,0,0,0,0,5,0,9,0
DE_06434001,Bad Homburg v.d. Höhe,37135,30418,418,0,7040,12209,0,3005,5827,1119,0,247,177,186,140,0,0,0,24,0,0,0,0,0,0,8,0,18,0
DE_06434002,Friedrichsdorf,17677,14651,225,0,3800,5340,0,1690,2490,639,0,126,137,108,77,0,0,0,9,0,0,0,0,0,0,4,0,6,0
DE_06434003,Glashütten,3961,3421,49,0,662,1468,0,340,695,106,0,21,32,24,18,0,0,0,2,0,0,0,0,0,0,1,0,3,0
DE_06434004,Grävenwiesbach,3804,3071,71,0,1047,968,0,290,415,147,0,43,50,23,11,0,0,0,2,0,0,0,0,0,0,1,0,3,0
DE_06434005,Königstein im Taunus,10959,9283,109,0,1861,4032,0,833,2120,177,0,22,45,41,32,0,0,0,5,0,0,0,0,0,0,2,0,4,0
DE_06434006,Kronberg im Taunus,13499,11523,176,0,2634,4669,0,1107,2399,315,0,45,62,55,45,0,0,0,9,0,0,0,0,0,0,1,0,6,0
DE_06434007,Neu-Anspach,10847,9071,108,0,2979,2976,0,1041,1304,430,0,63,58,53,40,0,0,0,10,0,0,0,0,0,0,2,0,7,0
