gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,Linke,Grüne,CSU,FDP,AfD,PIRATEN,HEIMAT,FW,Tierschutzpartei,ÖDP,Die PARTEI,BP,Volksabstimmung,PDV,MLPD,BüSo,SGP,Die Rechte,Tierschutzallianz,B*,DKP,Graue,du.,GART,Menschliche Welt,Verjüngungsforschung,V-Partei³,Bündnis C,Die Einheit,DVP,FAMILIE,Die Frauen,Mieterpartei,NL,UNABHÄNGIGE
DE_15082180,Köthen (Anhalt),21566,11523,250,0,3059,1326,3001,227,0,558,2283,0,107,672,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082241,Muldestausee,10025,6335,102,0,2044,667,1027,133,0,404,1773,0,28,134,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082256,Osternienburger Land,7364,4330,96,0,1383,487,896,83,0,229,954,0,58,130,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082301,"Raguhn-Jeßnitz, Stadt",7899,4833,80,0,1494,571,790,78,0,297,1349,0,49,99,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082340,Sandersdorf,12609,7576,146,0,2442,911,1347,135,0,450,1885,0,32,201,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082377,"Südliches Anhalt, Stadt",11497,7153,144,0,2167,806,1493,110,0,379,1643,0,67,312,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082430,Zerbst/Anhalt,18325,9756,179,0,3383,1130,1813,220,0,1084,1630,0,58,225,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082440,Zörbig,7968,4578,110,0,1505,591,659,87,0,262,1096,0,41,213,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15082999,Briefwahl für mehrere Gemeinden,0,14510,133,0,5252,1714,3146,335,0,1054,2362,0,65,376,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083020,Altenhausen,955,610,14,0,255,124,116,11,0,33,0,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083025,Am Großen Bruch,1779,1092,35,0,392,232,211,14,0,87,0,0,81,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083030,Angern,1658,1124,36,0,438,196,184,28,0,80,0,0,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083035,Ausleben,1395,821,41,0,295,181,133,12,0,39,0,0,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083040,Barleben,7638,4661,119,0,1872,783,820,120,0,381,0,0,265,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083060,Beendorf,705,408,6,0,173,85,63,7,0,43,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083115,Bülstringen,729,499,10,0,208,77,91,7,0,28,0,0,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083120,Burgstall,1294,821,38,0,309,121,161,15,0,53,0,0,80,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083125,Calvörde,2950,1736,46,0,671,316,364,35,0,108,0,0,130,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083130,Colbitz,2780,1725,55,0,632,302,311,41,0,134,0,0,151,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083190,Eilsleben,3237,1814,54,0,660,407,307,43,0,125,0,0,123,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083205,Erxleben,2389,1448,50,0,574,295,268,31,0,89,0,0,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083230,Flechtingen,2329,1401,37,0,585,295,230,37,0,75,0,0,82,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083245,Gröningen,3005,1737,65,0,605,364,346,32,0,136,0,0,110,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083270,Haldensleben,16085,8544,291,0,3033,1719,1640,247,0,505,0,0,719,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083275,Harbke,1198,746,21,0,253,203,133,10,0,54,0,0,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083298,Hohe Börde,15347,8648,255,0,3356,1574,1545,184,0,659,0,0,594,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083320,Hötensleben,3056,1692,42,0,628,408,307,28,0,100,0,0,112,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083323,Ingersleben,1139,761,32,0,331,145,100,14,0,39,0,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083355,Kroppenstedt,1157,657,16,0,265,122,106,7,0,67,0,0,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083361,Loitsche-Heinrichsberg,798,521,23,0,208,89,87,10,0,43,0,0,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083390,Niedere Börde,5908,3644,145,0,1448,623,660,98,0,237,0,0,236,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083411,"Oebisfelde-Weferlingen, Stadt",11359,6981,167,0,2689,1574,1307,168,0,416,0,0,393,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083415,Oschersleben (Bode),16689,8456,296,0,2658,1938,1750,170,0,572,0,0,656,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083440,Rogätz,1814,1073,33,0,441,180,174,27,0,82,0,0,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083485,Sommersdorf,1179,740,19,0,263,156,157,18,0,45,0,0,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083490,Sülzetal,7503,4627,179,0,1675,901,805,109,0,380,0,0,314,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083505,Ummendorf,803,459,15,0,180,90,81,13,0,40,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083515,Völpke,1115,641,20,0,238,169,99,5,0,48,0,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083531,"Wanzleben-Börde, Stadt",11990,6936,228,0,2527,1378,1287,153,0,565,0,0,418,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083535,Wefensleben,1482,801,14,0,252,175,205,10,0,50,0,0,70,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_15083557,Westheide,1424,861,31,0,357,154,125,19,0,61,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
