gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,AfD,FDP,Linke,Grüne,CSU,FW,Die PARTEI,Tierschutzpartei,HEIMAT,PIRATEN,ÖDP,V-Partei³,DiB,BP,Tierschutzallianz,MLPD,Verjüngungsforschung,Menschliche Welt,DKP,Graue,BüSo,PdH,GART,du.,dieBasis,Bündnis C,pro Deutschland,III. Weg,BÜNDNIS21,LIEBE,WB,SSW,Team Todenhöfer,UNABHÄNGIGE,Volt,Volksabstimmung,B*,Others,FAMILIE,KlimalisteBW,THP
DE_03359019,Großenwörden,372,241,0,0,88,83,25,13,6,19,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359020,Grünendeich,1492,769,11,0,284,223,39,67,32,97,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359021,Guderhandviertel,895,481,1,0,193,143,30,42,8,58,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359022,Hammah,2402,1355,13,0,428,409,157,113,30,144,0,10,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359023,Harsefeld,11101,5521,41,0,1717,1774,571,496,171,602,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359024,Heinbockel,1151,716,7,0,265,224,59,50,16,58,0,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359025,Himmelpforten,4355,3085,18,0,861,1121,286,229,73,324,0,48,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359026,Hollern-Twielenfleth,2609,1379,14,0,533,421,94,105,37,133,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359027,Horneburg,4979,2301,25,0,568,781,248,196,74,342,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359028,Jork,8959,7316,64,0,2503,2261,421,669,166,1043,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359029,Kranenburg,583,372,4,0,141,106,34,36,5,30,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359030,Krummendeich,410,259,2,0,103,108,7,11,3,20,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359031,Kutenholz,3660,1867,11,0,755,545,173,189,39,105,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359032,Mittelnkirchen,802,437,3,0,180,121,28,34,13,45,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359033,Neuenkirchen,626,349,4,0,122,97,28,24,7,59,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359034,Nottensdorf,1229,648,5,0,220,175,34,62,20,110,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359035,Oederquart,860,497,4,0,174,184,34,19,5,37,0,12,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359036,Oldendorf,2437,1251,12,0,393,444,133,100,28,91,0,17,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359037,Sauensiek,1956,1109,5,0,418,297,130,105,24,103,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359038,Stade,35648,25109,215,0,7102,8768,1969,1891,847,3652,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359039,Steinkirchen,1356,703,8,0,269,207,39,42,17,102,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359040,Wischhafen,2416,1254,15,0,426,497,94,81,12,87,0,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359901,Briefwahl SG Apensen,0,2028,12,0,644,655,104,172,60,316,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359902,Briefwahl SG Fredenbeck,0,2631,16,0,983,844,156,223,45,300,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359903,Briefwahl SG Harsefeld,0,4509,28,0,1569,1401,261,364,112,661,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359905,Briefwahl SG Horneburg,0,2965,23,0,970,960,160,218,86,465,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359906,Briefwahl SG Lühe,0,2230,20,0,829,664,104,149,57,360,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359907,Briefwahl SG Nordkehdingen,0,1319,5,0,450,460,88,75,22,155,0,18,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03359909,Briefwahl SG Oldendorf-Himmelpforten ohne Gemeinde Himmelpforten,0,2127,30,0,744,662,131,143,28,285,0,30,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360001,Altenmedingen,1216,679,6,0,178,197,52,88,22,114,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360002,Bad Bevensen,7700,3289,26,0,954,1043,305,295,125,479,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_03360003,Barum,649,372,0,0,118,108,34,36,8,62,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360004,Bienenbüttel,5440,4339,39,0,1323,1236,324,345,152,819,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360005,Bad Bodenteich,3086,2180,20,0,752,649,259,163,65,230,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360006,Ebstorf,4343,2030,19,0,652,694,174,171,49,226,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03360007,Eimke,676,547,3,0,186,171,42,44,22,71,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360008,Emmendorf,616,337,2,0,114,98,33,23,7,53,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360009,Gerdau,1120,937,14,0,353,243,50,66,22,162,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_03360010,Hanstedt,737,380,1,0,132,106,35,35,12,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360011,Himbergen,1478,737,9,0,220,206,93,93,19,79,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360012,Jelmstorf,643,301,4,0,77,115,27,26,6,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360013,Lüder,1009,763,5,0,333,200,70,52,13,70,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360014,Natendorf,589,327,0,0,124,91,16,29,10,51,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360015,Oetzen,932,534,6,0,197,139,75,48,14,47,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360016,Rätzlingen,370,178,1,0,56,47,25,14,1,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360017,Römstedt,664,357,1,0,121,109,19,32,9,59,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360018,Rosche,1632,860,9,0,379,217,60,64,24,88,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360019,Schwienau,543,296,0,0,107,87,28,29,8,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360020,Soltendieck,815,572,7,0,197,160,72,46,20,51,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03360022,Stoetze,474,263,3,0,93,72,21,22,9,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360023,Suderburg,3697,2902,35,0,967,876,230,215,94,417,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360024,Suhlendorf,1958,976,9,0,363,284,88,97,30,88,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03360025,"Uelzen, Hansestadt",26612,18671,188,0,5489,6548,1660,1438,596,2417,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_03360026,Weste,764,381,9,0,123,84,60,54,10,33,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360029,Wriedel,1900,1068,11,0,387,303,127,73,32,113,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03360030,Wrestedt,5246,3974,24,0,1284,1308,335,341,102,516,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03360904,Briefwahl SG Rosche,0,1354,19,0,484,360,89,103,43,224,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_03360907,Briefwahl SG Bevensen-Ebstorf,0,6064,48,0,2001,1747,346,546,175,1089,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03361001,Achim,24427,18520,278,0,6056,5772,0,2217,547,2670,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361002,Blender,2262,1307,17,0,518,354,0,139,32,170,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361003,Dörverden,6816,5083,88,0,1829,1632,0,463,208,539,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361004,Emtinghausen,1218,697,8,0,238,198,0,79,21,91,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361005,Kirchlinteln,8102,6597,68,0,2628,1835,0,548,166,924,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361006,Langwedel,11740,8967,110,0,3716,2605,0,706,273,1123,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361008,Ottersberg,10063,8039,95,0,2470,2096,0,626,413,1847,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361009,Oyten,12692,9765,102,0,3315,3226,0,1097,289,1206,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361010,Riede,2287,1304,18,0,502,389,0,134,38,157,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361012,Verden (Aller),20326,14637,216,0,4872,4544,0,1360,507,2331,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361013,Thedinghausen,6301,3606,47,0,1252,1003,0,369,132,579,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03361901,Briefwahl SG Thedinghausen,0,2515,20,0,965,636,0,263,86,420,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03401000,Delmenhorst,55403,36051,482,0,8614,13996,3434,3028,1253,3730,0,384,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
DE_03402000,Emden,37374,25403,455,0,3558,13652,0,2047,1440,2671,0,404,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
DE_03403000,Oldenburg (Oldenburg),129639,97877,825,0,15433,34096,4114,6951,7622,25730,0,658,0,0,0,990,270,0,0,0,0,56,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
DE_03404000,Osnabrück,122310,91652,810,0,23490,26017,3864,6108,5226,24845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03405000,Wilhelmshaven,60177,39610,396,0,7513,17264,3501,2749,1275,4213,0,1170,1228,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03451001,Apen,9334,6872,53,0,1578,3052,505,498,265,642,0,120,0,0,0,47,17,0,0,0,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_03451002,Bad Zwischenahn,23966,18353,147,0,5075,7146,996,1427,619,2381,0,125,0,0,0,112,85,0,0,0,0,12,0,0,0,0,0,0,0,0,204,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
DE_03451004,Edewecht,17470,13242,101,0,3213,5532,858,1000,487,1613,0,139,0,0,0,97,30,0,0,0,0,5,0,0,0,0,0,0,0,0,133,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
DE_03451005,Rastede,17483,13707,96,0,3162,5898,738,1020,462,1898,0,145,0,0,0,105,26,0,0,0,0,6,0,0,0,0,0,0,0,0,147,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_03451007,Westerstede,18089,13486,94,0,3517,5458,837,1168,426,1549,0,146,0,0,0,95,26,0,0,0,0,7,0,0,0,0,0,0,0,0,154,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
DE_03451008,Wiefelstede,12724,10188,81,0,2316,4575,524,795,302,1306,0,83,0,0,0,78,17,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_03452001,Aurich,33116,23997,292,0,4511,10875,0,2842,919,2987,0,465,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
DE_03452002,Baltrum,437,356,4,0,100,105,0,34,12,75,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452003,Berumbur,2273,1709,37,0,369,900,0,105,49,124,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_03452006,Großefehn,11572,8677,114,0,1845,4092,0,958,260,677,0,218,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_03452007,Großheide,7106,4969,94,0,1150,2470,0,347,138,296,0,244,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_03452008,Hage,5530,4130,84,0,853,2193,0,259,107,338,0,83,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_03452009,Hagermarsch,337,253,8,0,56,100,0,25,8,33,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452010,Halbemond,807,538,20,0,107,291,0,38,16,31,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452011,Hinte,5727,4335,91,0,650,2631,0,270,138,284,0,82,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_03452012,Ihlow,10314,7909,91,0,1213,4428,0,702,226,665,0,228,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_03452013,Juist,919,694,6,0,215,214,0,69,15,128,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452014,Krummhörn,9840,7399,117,0,1122,4658,0,467,200,448,0,111,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_03452015,Leezdorf,1501,1083,34,0,190,591,0,76,25,74,0,46,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452016,Lütetsburg,587,429,10,0,113,183,0,35,7,47,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452017,Marienhafe,1987,1338,34,0,210,801,0,94,28,79,0,32,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03452019,Norden,20310,14033,258,0,2563,7547,0,999,402,1444,0,269,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_03452020,Norderney,4420,3352,24,0,710,1498,0,291,79,492,0,130,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03452021,Osteel,1753,1234,18,0,211,690,0,96,29,109,0,32,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03452022,Rechtsupweg,1707,1167,27,0,145,688,0,79,48,72,0,42,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03452023,Südbrookmerland,15001,10861,229,0,1362,5791,0,816,340,534,0,1358,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_03452024,Upgant-Schott,3095,2231,47,0,323,1325,0,127,69,175,0,67,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_03452025,Wiesmoor,11506,8319,120,0,1697,4047,0,762,225,635,0,213,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_03452026,Wirdum,817,581,17,0,111,318,0,53,16,22,0,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_03452027,Dornum,3810,2850,55,0,635,1508,0,207,65,212,0,68,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_03453001,Barßel,10212,6854,71,0,2523,2060,727,579,205,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453002,Bösel,5845,4145,31,0,2164,792,343,419,74,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453003,Cappeln (Oldenburg),5100,3873,25,0,1793,617,441,550,86,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453004,Cloppenburg,24266,16479,180,0,6875,3564,1832,1456,431,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453005,Emstek,8655,6467,49,0,3388,1059,588,577,101,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453006,Essen (Oldenburg),6032,4464,31,0,2312,859,351,395,86,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453007,Friesoythe,16470,11768,127,0,5607,2994,927,940,231,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453008,Garrel,9668,7311,53,0,4077,1199,583,701,109,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453009,Lastrup,5307,4135,30,0,2329,704,260,367,98,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453010,Lindern (Oldenburg),3632,2957,29,0,1945,366,214,168,59,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453011,Löningen,10286,7717,52,0,4250,1343,428,650,232,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453012,Molbergen,5923,4451,26,0,2311,589,844,379,71,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03453013,Saterland,10404,6914,83,0,2808,1843,613,660,209,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454001,Andervenne,698,455,3,0,265,81,27,36,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454002,Bawinkel,2001,1222,3,0,652,240,49,175,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454003,Beesten,1326,896,3,0,546,159,27,80,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454004,Bockhorst,769,452,9,0,213,115,36,29,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454005,Börger,2089,1090,17,0,615,260,61,47,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
