gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,Grüne,FDP,AfD,CSU,Linke,FW,Tierschutzpartei,dieBasis,Die PARTEI,Team Todenhöfer,PIRATEN,Volt,ÖDP,SSW,Verjüngungsforschung,PdH,Bündnis C,BP,MLPD,Menschliche Welt,PdF,SGP,BüSo,BD,BSW,MERA25,WU
DE_07336087,Rothselberg,499,236,4,0,52,62,14,9,50,0,12,11,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
DE_07336088,Ruthweiler,358,157,2,0,28,30,20,7,46,0,8,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
DE_07336089,Rutsweiler am Glan,252,126,0,0,24,43,5,8,29,0,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_07336090,Rutsweiler an der Lauter,288,159,3,0,24,33,15,5,44,0,6,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0
DE_07336091,Schellweiler,401,215,5,0,60,40,4,9,64,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
DE_07336092,Schönenberg-Kübelberg,4256,2021,34,0,297,520,74,75,724,0,102,29,19,0,6,0,0,4,2,0,0,0,0,0,2,0,0,0,0,5,128,0,0
DE_07336094,Selchenbach,257,137,3,0,21,32,5,1,40,0,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0
DE_07336095,Sankt Julian,813,397,6,0,95,67,26,14,127,0,24,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
DE_07336096,Steinbach am Glan,673,320,3,0,64,46,14,8,128,0,21,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0
DE_07336097,Thallichtenberg,436,208,4,0,28,36,14,9,92,0,5,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_07336098,Theisbergstegen,537,282,0,0,65,77,16,19,64,0,10,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0
DE_07336099,Ulmet,538,260,2,0,60,79,21,11,46,0,23,7,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
DE_07336100,Unterjeckenbach,57,34,2,0,6,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_07336101,Wahnwegen,529,214,4,0,42,35,14,3,69,0,22,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
DE_07336102,Waldmohr,3888,1988,39,0,306,414,91,76,767,0,124,23,19,0,12,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,107,0,0
DE_07336103,Welchweiler,145,84,1,0,15,15,2,2,27,0,11,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
DE_07336104,Wiesweiler,297,168,2,0,27,44,5,7,59,0,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_07336105,Wolfstein,1388,552,9,0,108,120,45,15,168,0,39,10,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0
DE_07336106,Bedesbach,615,249,4,0,55,53,20,8,67,0,10,9,7,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_07336107,Matzenbach,468,220,2,0,56,54,21,7,56,0,6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
DE_07336501,Quirnbach/Pfalz,372,237,1,0,66,55,17,10,62,0,6,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
DE_07336908,Briefwahl VG Lauterecken-Wolfstein,0,4831,36,0,1229,1337,260,149,917,0,225,227,97,0,23,0,0,24,4,0,0,0,0,0,2,0,0,0,0,9,292,0,0
DE_07336909,Briefwahl VG Oberes Glantal,0,8015,80,0,1971,2328,511,301,1448,0,347,279,171,0,35,0,0,42,15,0,0,0,0,0,8,0,0,0,0,15,464,0,0
DE_07336910,Briefwahl VG Kusel-Altenglan,0,5872,36,0,1637,1594,372,173,1095,0,236,174,129,0,26,0,0,27,8,0,0,0,0,0,1,0,0,0,0,9,355,0,0
DE_07337001,Albersweiler,1514,677,5,0,112,176,60,15,209,0,35,10,21,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0
DE_07337002,Altdorf,755,330,6,0,72,89,19,31,62,0,23,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
DE_07337005,Bad Bergzabern,5928,2342,23,0,369,505,148,83,857,0,133,13,32,0,13,0,0,19,3,0,0,0,0,0,0,0,0,0,0,4,140,0,0
DE_07337006,Barbelroth,522,241,4,0,55,41,29,10,77,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
DE_07337007,Billigheim-Ingenheim,3035,1183,14,0,237,275,105,59,335,0,54,17,17,0,4,0,0,9,2,0,0,0,0,0,0,0,0,0,0,3,52,0,0
DE_07337008,Birkenhördt,522,231,0,0,33,81,16,4,76,0,3,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_07337009,Birkweiler,576,316,4,0,52,112,45,22,40,0,11,5,4,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_07337011,Böbingen,604,282,3,0,42,99,23,14,58,0,17,9,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_07337012,Böchingen,568,277,4,0,60,69,39,14,58,0,9,2,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0
DE_07337013,Böllenborn,178,62,0,0,3,16,4,3,29,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_07337014,Bornheim,1206,565,9,0,98,172,57,27,128,0,14,13,16,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,20,0,0
DE_07337015,Burrweiler,660,302,1,0,39,105,33,15,68,0,16,6,5,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0
DE_07337017,Dernbach,353,146,2,0,17,26,12,5,53,0,13,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
