gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,AfD,FDP,Linke,Grüne,CSU,FW,Die PARTEI,Tierschutzpartei,HEIMAT,PIRATEN,ÖDP,V-Partei³,DiB,BP,Tierschutzallianz,MLPD,Verjüngungsforschung,Menschliche Welt,DKP,Graue,BüSo,PdH,GART,du.,SGP,dieBasis,Bündnis C,pro Deutschland,III. Weg,BÜNDNIS21,LIEBE,WB,PdF,LfK,SSW,Team Todenhöfer,UNABHÄNGIGE,Volt
DE_01051011,Brunsbüttel,9891,7164,79,0,1471,2264,732,1071,199,787,0,76,76,89,7,0,3,9,0,0,0,4,0,0,0,0,0,7,0,2,0,51,0,0,0,0,0,3,0,0,220,6,0,8
DE_01051012,Buchholz,811,515,5,0,151,130,43,85,8,47,0,7,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,13,1,0,0
DE_01051013,Büsum,4142,1870,20,0,576,560,126,223,43,189,0,19,16,15,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,1,0,0,55,1,0,5
DE_01051014,Büsumer Deichhausen,321,161,2,0,47,49,7,21,6,17,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051015,Bunsoh,730,427,3,0,142,97,22,61,12,41,0,10,5,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17,1,0,3
DE_01051016,Burg (Dithmarschen),3502,1840,27,0,467,501,183,286,69,187,0,16,12,21,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,17,0,0,0,0,0,1,0,0,40,3,0,1
DE_01051017,Busenwurth,242,146,0,0,36,29,19,24,6,18,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_01051019,Dellstedt,592,367,5,0,148,62,36,46,4,39,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,0,0,0
DE_01051020,Delve,676,379,2,0,112,95,34,54,10,46,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0
DE_01051021,Diekhusen-Fahrstedt,565,328,3,0,69,115,32,44,8,42,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0
DE_01051022,Dingen,526,323,3,0,67,94,46,40,12,34,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0
DE_01051023,Dörpling,500,285,1,0,83,60,35,47,3,28,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0
DE_01051024,Eddelak,1096,642,12,0,170,164,60,98,19,53,0,7,7,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,26,1,0,0
DE_01051026,Eggstedt,666,400,2,0,125,96,38,51,5,42,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0
DE_01051027,Elpersbüttel,705,422,6,0,109,108,33,73,9,49,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,18,1,0,1
DE_01051028,Epenwöhrden,590,366,6,0,81,107,38,61,6,34,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,1,0,1
DE_01051030,Fedderingen,234,142,1,0,44,32,13,27,4,11,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0
DE_01051032,Frestedt,302,203,1,0,73,46,15,35,6,16,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051034,Friedrichskoog,2023,1096,18,0,285,319,142,161,31,65,0,14,7,12,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,22,2,0,0
DE_01051035,Gaushorn,145,75,0,0,19,17,12,7,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
DE_01051036,Glüsing,91,64,0,0,22,8,4,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_01051037,Großenrade,391,246,2,0,75,57,14,35,11,29,0,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_01051038,Groven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,309,192,0,0,50,63,16,25,8,11,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_01051043,Hedwigenkoog,157,99,0,0,40,24,0,11,0,14,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051044,Heide,16706,11807,97,0,2607,3339,936,1567,539,1704,0,85,145,148,11,0,7,10,0,0,0,6,0,0,0,0,0,18,0,6,0,114,0,0,0,0,0,3,0,0,377,35,0,53
DE_01051045,Hellschen-Heringsand-Unterschaar,126,86,3,0,25,14,10,10,1,17,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,695,392,4,0,90,103,36,79,14,40,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,8,0,0,0
DE_01051047,Hemme,383,204,5,0,63,52,18,20,7,19,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1
DE_01051048,Hemmingstedt,2302,1360,10,0,319,444,114,197,44,126,0,16,12,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,38,1,0,4
DE_01051049,Hennstedt,1719,896,6,0,232,219,94,182,25,89,0,4,4,15,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,15,0,0,0
DE_01051051,Hochdonn,941,537,5,0,122,141,74,82,25,40,0,8,8,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,13,0,0,0
DE_01051052,Hövede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,263,128,1,0,42,33,13,17,2,11,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,283,171,3,0,50,43,12,24,8,19,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051058,Karolinenkoog,111,78,0,0,31,12,8,18,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
DE_01051060,Kleve,343,198,1,0,59,46,20,34,3,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0
DE_01051061,Krempel,522,291,4,0,56,115,22,38,6,28,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
DE_01051062,Kronprinzenkoog,671,393,0,0,92,115,43,74,8,40,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,6,0,0,0
DE_01051063,Krumstedt,415,261,1,0,68,63,22,44,7,27,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0
DE_01051064,Kuden,501,310,6,0,85,91,36,36,9,23,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0
DE_01051065,Lehe,900,470,9,0,99,155,42,36,15,47,0,3,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,41,0,0,1
DE_01051067,Lieth,336,215,0,0,66,58,27,26,4,11,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0
DE_01051068,Linden,700,401,4,0,116,90,43,72,8,38,0,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0
DE_01051069,Lohe-Rickelshof,1690,988,12,0,227,309,65,144,23,141,0,11,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,18,3,0,5
DE_01051071,Lunden,1390,566,9,0,131,213,54,36,26,53,0,0,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,22,0,0,0
DE_01051072,Marne,4685,2421,38,0,533,680,240,409,76,256,0,31,15,36,4,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,23,0,0,0,0,0,7,0,0,56,7,0,4
DE_01051073,Marnerdeich,311,183,0,0,47,54,19,25,5,16,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1
DE_01051074,Meldorf,5823,2966,37,0,641,903,247,340,112,442,0,28,26,40,4,0,1,2,0,0,0,1,0,0,0,0,0,5,0,4,0,31,0,0,0,0,0,2,0,0,94,4,0,2
DE_01051075,Neuenkirchen,761,466,1,0,108,136,60,77,6,35,0,2,6,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0
DE_01051076,Neufeld,487,268,0,0,76,71,20,38,7,28,0,6,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0
DE_01051077,Neufelderkoog,102,78,0,0,42,5,7,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_01051078,Nindorf,939,570,7,0,140,159,48,96,9,73,0,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,1,0,1
DE_01051079,Norddeich,397,209,6,0,57,60,15,21,3,26,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,1,0,0
DE_01051080,Norderheistedt,111,64,1,0,24,15,6,10,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_01051081,Norderwöhrden,201,104,0,0,38,13,5,31,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2255,1334,16,0,332,382,113,193,29,173,0,11,14,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,41,1,0,3
DE_01051083,Odderade,264,166,2,0,43,43,22,27,5,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_01051084,Oesterdeichstrich,192,105,1,0,27,35,8,16,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051085,Offenbüttel,212,149,4,0,55,18,10,24,4,19,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
DE_01051086,Osterrade,340,188,6,0,56,46,14,22,7,21,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0
DE_01051087,Ostrohe,753,461,4,0,130,136,50,47,13,48,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,14,1,0,1
DE_01051088,Pahlen,959,542,7,0,187,120,71,59,17,40,0,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,1,0,0,15,0,0,0
DE_01051089,Quickborn,156,100,1,0,23,25,15,18,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0
DE_01051090,Ramhusen,129,75,3,0,30,10,11,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_01051092,Rehm-Flehde-Bargen,441,256,3,0,75,82,24,22,9,20,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
DE_01051093,Reinsbüttel,359,216,2,0,55,49,15,38,10,26,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,1
DE_01051096,Sankt Annen,259,160,3,0,41,40,18,24,2,23,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_01051097,Sankt Michaelisdonn,2897,1603,11,0,416,491,181,177,44,135,0,27,14,13,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,1,0,0,62,3,0,2
DE_01051098,Sarzbüttel,614,375,3,0,92,108,44,49,17,31,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,1
DE_01051099,Schafstedt,1071,696,6,0,200,155,80,115,16,61,0,9,4,8,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,31,0,0,1
DE_01051100,Schalkholz,502,301,3,0,86,60,36,56,7,27,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0
DE_01051102,Schlichting,191,108,0,0,39,17,6,21,4,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0
DE_01051103,Schmedeswurth,143,104,2,0,33,27,3,14,3,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
DE_01051105,Schülp,320,184,1,0,52,40,26,28,3,19,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
DE_01051107,Stelle-Wittenwurth,378,188,2,0,57,48,19,26,6,15,0,1,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0
DE_01051108,Strübbel,85,61,0,0,23,12,0,10,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_01051109,Süderdeich,367,194,1,0,45,58,21,21,6,26,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_01051110,Süderhastedt,599,382,2,0,137,92,31,57,3,36,0,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
DE_01051113,Wöhrden,934,565,7,0,172,155,52,68,19,39,0,8,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,23,1,0,2
DE_01051114,Tellingstedt,2213,1261,12,0,408,287,143,172,22,126,0,7,18,9,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,15,0,0,0,0,0,0,0,0,30,2,0,1
DE_01051117,Tielenhemme,139,86,0,0,23,15,9,16,4,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0
DE_01051118,Trennewurth,205,129,0,0,21,38,14,21,3,13,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0
DE_01051119,Volsemenhusen,266,154,1,0,28,47,21,25,4,19,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
DE_01051120,Wallen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,218,125,1,0,37,34,10,17,2,16,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
DE_01051122,Weddingstedt,1897,1060,16,0,308,297,70,136,22,141,0,14,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,27,0,0,1
DE_01051125,Welmbüttel,334,196,2,0,49,45,16,39,12,12,0,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,2
DE_01051127,Wesselburen,2359,1185,18,0,275,365,121,166,31,97,0,12,9,9,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,47,16,0,1
DE_01051128,Wesselburener Deichhausen,103,62,0,0,14,14,8,13,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_01051129,Wesselburenerkoog,149,88,2,0,27,25,4,11,3,4,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
DE_01051130,Wesseln,1143,671,5,0,195,183,48,82,18,99,0,2,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,19,0,0,3
DE_01051131,Westerborstel,88,55,0,0,25,6,2,9,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,719,377,4,0,88,120,32,57,9,32,0,5,3,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,11,2,0,0
DE_01051133,Wiemerstedt,130,94,1,0,36,12,15,15,2,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_01051134,Windbergen,640,387,5,0,118,75,41,58,9,46,0,3,6,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,1,0,0
DE_01051135,Wolmersdorf,277,190,2,0,38,43,16,45,2,27,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1
DE_01051136,Wrohm,611,393,5,0,143,70,48,59,7,29,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,1
DE_01051137,Nordermeldorf,486,281,3,0,85,54,28,45,7,35,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,12,0,0,0
DE_01051138,Tensbüttel-Röst,551,362,6,0,108,75,17,71,12,38,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,1
DE_01051139,Süderdorf,276,180,1,0,65,29,5,38,6,16,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,1
DE_01051140,Oesterwurth,207,124,0,0,40,21,14,20,3,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0
DE_01051141,Süderheistedt,441,244,3,0,83,46,28,34,5,31,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
DE_01051963,Briefwahl Amt Burg-St. Michaelisdonn,0,2497,18,0,609,676,188,350,66,335,0,48,36,32,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,3,0,0,85,3,0,3
DE_01051966,Briefwahl Amt Marne-Nordsee,0,2142,9,0,496,598,158,352,85,276,0,26,14,31,4,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,11,0,0,41,5,0,4
DE_01051969,Briefwahl KSLG Eider,0,3275,15,0,864,839,262,429,120,429,0,30,23,60,5,0,4,6,0,0,0,0,0,0,1,0,0,1,0,0,0,28,0,0,0,0,0,4,0,0,143,5,0,7
DE_01051972,Briefwahl KSLG Heider Umland,0,2843,22,0,704,878,146,368,83,442,0,28,15,34,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,24,0,0,0,0,0,2,0,0,84,2,0,3
DE_01051975,Briefwahl Amt Mitteldithmarschen,0,3987,21,0,982,1034,251,509,143,692,0,44,34,63,5,0,4,7,0,0,0,4,0,0,1,0,0,3,0,2,0,38,0,0,0,0,0,5,0,0,131,5,0,9
DE_01051978,Briefwahl Amt Büsum-Wesselburen,0,2704,83,0,710,767,144,348,57,374,0,26,17,43,4,0,2,2,0,0,0,0,0,0,2,0,0,3,0,0,0,34,0,0,0,0,0,3,0,0,72,10,0,3
DE_01053001,Albsfelde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,658,366,6,0,96,91,38,53,14,47,0,5,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,1,0,0
DE_01053003,Aumühle,2484,1144,5,0,305,229,56,196,52,259,0,9,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,4,1,0,0
DE_01053004,Bäk,752,432,3,0,130,82,27,70,9,77,0,6,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,1
DE_01053005,Bälau,182,110,4,0,41,28,12,10,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_01053006,Basedow,553,300,4,0,59,70,48,51,7,31,0,9,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0
DE_01053007,Basthorst,327,194,1,0,50,47,18,32,4,29,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053008,Behlendorf,322,213,1,0,57,31,19,35,3,54,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
DE_01053009,Berkenthin,1699,908,10,0,204,258,94,131,19,123,0,12,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,1,0,0,21,0,0,0
