gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,FDP,DIE LINKE,GRÜNE,CSU,PIRATEN,NPD,Tierschutzpartei,REP,ÖDP,FAMILIE,Bündnis 21/RRP,RENTNER,BP,PBC,BüSo,DIE VIOLETTEN,MLPD,Volksabstimmung,AfD,BIG,pro Deutschland,FREIE WÄHLER,PARTEI DER VERNUNFT,Die PARTEI,Bergpartei,BGD,DKP,NEIN,WGr/EB
DE_01051033,Friedrichsgabekoog,41,27,0,0,9,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2037,1178,24,0,581,389,50,31,27,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
DE_01051035,Gaushorn,147,100,2,0,55,19,3,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,92,65,1,0,44,13,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,399,265,5,0,123,77,10,21,8,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01051038,Groven,66,43,1,0,23,14,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,313,215,3,0,94,77,15,6,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051043,Hedwigenkoog,165,110,4,0,40,45,1,3,10,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051044,Heide,16887,9033,122,0,4062,3052,242,501,447,0,221,78,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0
DE_01051045,Hellschen-Heringsand-Unterschaar,128,78,0,0,47,19,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,710,406,8,0,159,170,15,22,12,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
DE_01051047,Hemme,412,259,7,0,138,73,7,13,11,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051048,Hemmingstedt,2311,1446,7,0,639,583,29,56,57,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
DE_01051049,Hennstedt,1566,950,15,0,478,272,55,38,35,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
DE_01051050,Hillgroven,57,37,1,0,24,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,967,589,12,0,250,187,35,31,25,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
DE_01051052,Hövede,52,37,0,0,27,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,244,142,1,0,82,37,3,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,80,59,0,0,37,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,262,173,7,0,88,45,13,4,4,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051058,Karolinenkoog,105,65,3,0,40,15,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051060,Kleve,354,241,2,0,131,70,4,9,12,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051061,Krempel,498,303,4,0,108,140,9,16,10,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01051062,Kronprinzenkoog,663,470,4,0,229,166,16,21,11,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
DE_01051063,Krumstedt,412,270,1,0,144,83,9,13,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051064,Kuden,491,316,2,0,159,96,11,10,15,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
DE_01051065,Lehe,894,509,6,0,221,200,27,9,16,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
DE_01051067,Lieth,344,213,1,0,107,86,4,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051068,Linden,695,444,7,0,250,115,16,12,11,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
DE_01051069,Lohe-Rickelshof,1706,1153,13,0,524,432,20,40,66,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
DE_01051071,Lunden,1347,652,12,0,223,293,29,27,23,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
DE_01051072,Marne,4635,2607,44,0,1147,949,111,113,86,0,46,24,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
DE_01051073,Marnerdeich,313,173,1,0,66,78,7,6,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051074,Meldorf,5878,3342,36,0,1294,1294,174,203,149,0,87,15,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
DE_01051075,Neuenkirchen,798,487,8,0,211,184,14,19,17,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
DE_01051076,Neufeld,506,321,4,0,155,114,17,11,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01051077,Neufelderkoog,93,69,0,0,51,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01051078,Nindorf,936,633,8,0,289,225,25,22,31,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
DE_01051079,Norddeich,333,207,5,0,80,87,6,8,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051080,Norderheistedt,112,83,0,0,46,20,2,6,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,243,152,0,0,97,36,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2168,1480,22,0,719,500,34,54,86,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
DE_01051083,Odderade,253,177,3,0,95,60,3,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051084,Oesterdeichstrich,188,112,2,0,60,38,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01051085,Offenbüttel,214,148,1,0,103,21,5,7,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051086,Osterrade,334,216,2,0,121,57,5,6,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051087,Ostrohe,794,494,7,0,233,169,7,23,23,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
DE_01051088,Pahlen,906,556,4,0,316,146,14,17,23,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
DE_01051089,Quickborn,157,106,1,0,57,26,3,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051090,Ramhusen,125,80,3,0,44,19,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,423,254,1,0,119,85,8,21,8,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051093,Reinsbüttel,333,210,5,0,92,81,8,6,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051096,Sankt Annen,261,169,2,0,89,57,3,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2867,1624,30,0,769,552,74,51,54,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
DE_01051098,Sarzbüttel,557,356,8,0,151,117,14,21,17,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
DE_01051099,Schafstedt,1068,677,10,0,368,164,44,16,27,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
DE_01051100,Schalkholz,488,304,3,0,191,65,10,8,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
DE_01051102,Schlichting,189,114,3,0,71,31,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051103,Schmedeswurth,161,107,2,0,59,33,4,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01051104,Schrum,56,44,0,0,32,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,346,225,4,0,109,79,9,5,9,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01051107,Stelle-Wittenwurth,395,189,7,0,107,58,2,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051108,Strübbel,75,61,2,0,32,18,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,375,203,1,0,82,77,6,9,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
DE_01051110,Süderhastedt,642,431,3,0,242,129,12,11,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
DE_01051113,Wöhrden,1048,662,6,0,337,221,19,17,26,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
DE_01051114,Tellingstedt,2053,1336,26,0,784,344,20,39,58,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
DE_01051117,Tielenhemme,124,87,1,0,50,15,1,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051118,Trennewurth,215,139,5,0,63,41,5,2,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01051119,Volsemenhusen,267,153,1,0,92,35,6,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051120,Wallen,27,20,0,0,7,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,205,133,1,0,72,40,3,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01051122,Weddingstedt,1886,1174,12,0,606,382,33,31,55,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
DE_01051125,Welmbüttel,348,207,2,0,110,51,8,14,9,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01051126,Wennbüttel,63,48,0,0,26,13,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2383,1299,19,0,612,463,43,61,27,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
DE_01051128,Wesselburener Deichhausen,111,76,0,0,31,27,3,5,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,134,82,2,0,45,25,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051130,Wesseln,1161,776,4,0,368,286,18,29,38,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
DE_01051131,Westerborstel,85,67,0,0,40,14,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,731,421,7,0,213,138,6,9,22,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
DE_01051133,Wiemerstedt,138,112,1,0,78,17,3,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051134,Windbergen,637,419,6,0,227,117,15,17,19,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
DE_01051135,Wolmersdorf,269,186,3,0,91,54,11,7,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051136,Wrohm,574,409,7,0,249,97,5,12,21,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01051137,Nordermeldorf,458,289,5,0,171,68,11,11,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,513,330,7,0,184,77,6,7,22,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
DE_01051139,Süderdorf,299,209,4,0,157,24,5,3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051140,Oesterwurth,215,150,2,0,74,42,5,7,9,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01051141,Süderheistedt,465,309,10,0,174,79,12,4,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01051999,Briefwahl für mehrere Gemeinden,0,10861,108,0,4956,3320,749,359,715,0,175,60,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0
DE_01053001,Albsfelde,60,40,0,0,22,11,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,691,460,4,0,217,131,7,17,36,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2
DE_01053003,Aumühle,2514,1489,12,0,754,418,38,46,140,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4
DE_01053004,Bäk,686,462,3,0,237,111,30,18,28,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1
DE_01053005,Bälau,191,126,4,0,65,46,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01053006,Basedow,556,359,7,0,129,130,5,12,28,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
DE_01053007,Basthorst,354,268,4,0,130,68,5,11,23,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1
DE_01053008,Behlendorf,289,227,5,0,118,59,11,6,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0
DE_01053009,Berkenthin,1608,1001,8,0,430,406,10,32,47,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,0,0,0,0,0
DE_01053010,Besenthal,66,58,1,0,39,12,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053011,Bliestorf,495,349,10,0,99,157,3,17,44,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
DE_01053012,Börnsen,3363,2154,24,0,861,834,27,75,187,0,51,15,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,2
DE_01053013,Borstorf,226,164,3,0,78,47,5,4,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
DE_01053014,Breitenfelde,1520,993,13,0,447,325,27,45,63,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
DE_01053015,Bröthen,218,132,1,0,61,48,2,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01053016,Brunsmark,135,100,3,0,39,45,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01053017,Brunstorf,479,322,5,0,164,93,4,10,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1
DE_01053018,Buchholz,182,141,0,0,60,47,4,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DE_01053019,Buchhorst,143,94,1,0,54,26,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01053020,Büchen,4599,2854,26,0,1250,1053,53,92,150,0,55,42,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,4
DE_01053021,Dahmker,126,89,0,0,57,21,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01053022,Dalldorf,298,200,5,0,104,54,7,8,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
DE_01053023,Dassendorf,2477,1656,10,0,803,611,29,33,86,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,4
DE_01053024,Düchelsdorf,125,87,0,0,38,37,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01053025,Duvensee,429,288,6,0,147,85,8,6,20,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
DE_01053026,Einhaus,311,222,1,0,101,74,3,9,18,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01053027,Elmenhorst,674,439,2,0,199,150,16,12,23,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
DE_01053028,Escheburg,2545,1693,14,0,710,565,29,63,179,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1
DE_01053029,Fitzen,265,207,0,0,81,89,1,8,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01053030,Fredeburg,38,29,0,0,7,6,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053031,Fuhlenhagen,257,185,2,0,92,47,6,3,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1
DE_01053032,Geesthacht,22953,13100,136,0,4951,5229,184,820,693,0,274,138,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,33
DE_01053033,Giesensdorf,113,66,2,0,36,14,3,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
