gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,FDP,DIE LINKE,GRÜNE,CSU,NPD,REP,FAMILIE,Die Tierschutzpartei,PBC,MLPD,BüSo,BP,PSG,Volksabstimmung,ZENTRUM,ADM,CM,DKP,DVU,DIE VIOLETTEN,FWD,ödp,PIRATEN,RRP,RENTNER
DE_05916999,Briefwahl für mehrere Gemeinden,0,15663,163,0,6024,4451,1493,1581,1165,0,104,147,64,103,0,11,3,0,3,17,3,0,0,0,8,0,0,4,200,31,88
DE_05954004,"Breckerfeld, Hansestadt",7266,3995,36,0,1205,1308,529,317,409,0,34,11,22,33,0,2,0,0,0,4,4,0,0,0,2,0,0,0,63,7,9
DE_05954008,"Ennepetal, Stadt der Kluterthöhle",23876,13644,148,0,4451,4058,1863,1222,1181,0,222,38,56,107,0,4,4,0,1,9,3,0,0,0,6,0,0,8,182,17,64
DE_05954012,Gevelsberg,24363,13424,159,0,4943,3505,1714,1195,1237,0,140,24,72,95,0,2,2,0,1,7,5,0,0,0,8,0,0,10,239,13,53
DE_05954016,Hattingen,44436,24409,335,0,8549,6742,2740,2369,2444,0,248,64,122,185,0,31,6,0,22,20,8,0,0,0,12,0,0,18,394,17,83
DE_05954020,Herdecke,19586,10603,90,0,3618,2724,1462,933,1276,0,87,22,35,75,0,1,3,0,1,8,5,0,0,0,16,0,0,6,187,21,33
DE_05954024,Schwelm,22118,12614,145,0,3953,3638,1801,1234,1188,0,144,44,39,84,0,2,2,0,0,7,7,0,0,0,9,0,0,4,245,18,50
DE_05954028,Sprockhövel,20820,12618,116,0,4007,3437,2025,1028,1374,0,114,43,80,79,0,4,1,0,6,8,4,0,0,0,5,0,0,10,227,13,37
DE_05954032,Wetter (Ruhr),21698,12487,121,0,4365,3118,1551,1132,1509,0,163,32,65,111,0,6,4,0,3,10,10,0,0,0,10,0,0,12,205,12,48
DE_05954036,Witten,76895,40449,505,0,14507,9172,4542,4393,4973,0,486,88,237,320,0,81,9,0,6,34,20,0,0,0,40,0,0,45,765,53,173
DE_05954999,Briefwahl für mehrere Gemeinden,0,47318,334,0,15603,14958,6108,3551,4669,0,371,77,177,416,0,33,11,0,6,54,19,0,0,0,28,0,0,28,536,91,248
DE_05958004,Arnsberg,58842,29273,295,0,8825,9964,4162,2549,2074,0,272,77,167,168,0,5,7,0,6,30,19,0,0,0,20,0,0,18,465,39,111
DE_05958008,Bestwig,8315,4456,72,0,1289,1736,584,339,255,0,36,8,26,24,0,0,0,0,0,5,2,0,0,0,4,0,0,1,59,5,11
DE_05958012,Brilon,20723,11643,195,0,2967,4664,1796,816,640,0,106,32,88,47,0,3,0,0,5,10,3,0,0,0,9,0,0,5,200,13,44
DE_05958016,Eslohe (Sauerland),6987,4026,57,0,687,1911,865,179,192,0,16,1,17,18,0,0,0,0,0,1,4,0,0,0,3,0,0,6,51,5,13
DE_05958020,Hallenberg,3609,2284,47,0,292,1191,451,112,91,0,32,12,9,8,0,0,0,0,0,5,2,0,0,0,0,0,0,1,22,3,6
DE_05958024,Marsberg,16171,9471,133,0,2767,3709,1165,689,587,0,89,21,64,43,0,6,1,0,1,7,6,0,0,0,10,0,0,13,125,9,26
DE_05958028,"Medebach, Hansestadt",6372,3694,60,0,519,1924,695,173,160,0,31,5,28,21,0,2,1,0,0,0,9,0,0,0,1,0,0,6,42,3,14
DE_05958032,"Meschede, Kreis- und  Hochschulstadt",23589,12399,149,0,3126,4792,1949,909,829,0,114,21,103,60,0,1,1,0,3,9,7,0,0,0,13,0,0,11,220,20,62
DE_05958036,Olsberg,11978,6730,89,0,1597,2989,981,386,429,0,49,12,42,34,0,3,0,0,1,4,5,0,0,0,1,0,0,6,77,5,20
DE_05958040,Schmallenberg,19827,11113,124,0,1932,5439,1979,549,687,0,83,23,68,35,0,0,4,0,5,7,8,0,0,0,2,0,0,11,120,11,26
DE_05958044,Sundern (Sauerland),21895,12311,155,0,2867,5158,2077,814,738,0,100,20,58,64,0,1,2,0,1,3,8,0,0,0,5,0,0,2,145,18,75
DE_05958048,Winterberg,11132,6222,84,0,1204,2762,1223,337,323,0,47,10,41,42,0,1,1,0,1,3,8,0,0,0,5,0,0,8,80,15,27
DE_05958999,Briefwahl für mehrere Gemeinden,0,38620,242,0,8669,16894,6603,2212,2455,0,248,64,199,245,0,3,6,0,3,62,40,0,0,0,23,0,0,24,402,60,166
DE_05962004,Altena,14774,7528,108,0,2365,2261,929,854,574,0,110,27,54,77,0,1,2,0,1,3,4,0,0,0,4,0,0,8,98,13,35
DE_05962008,Balve,9303,5315,58,0,1218,2345,789,325,323,0,48,26,27,34,0,4,0,0,2,3,4,0,0,0,2,0,0,7,69,4,27
DE_05962012,Halver,12783,6290,97,0,1721,2013,1042,526,548,0,89,27,43,39,0,2,0,0,1,5,3,0,0,0,8,0,0,7,81,5,33
DE_05962016,Hemer,26615,14424,159,0,4103,4725,1815,1451,1142,0,213,103,107,145,0,7,2,0,1,10,3,0,0,0,15,0,0,3,315,41,64
DE_05962020,Herscheid,5945,3200,36,0,985,946,553,259,237,0,46,13,17,28,0,1,1,0,0,6,0,0,0,0,6,0,0,6,41,5,14
DE_05962024,Iserlohn,71545,37811,482,0,11268,12125,5056,3672,2837,0,596,138,192,364,0,15,6,0,6,41,13,0,0,0,32,0,0,25,664,96,183
DE_05962028,Kierspe,12457,5708,90,0,1493,1892,913,519,454,0,83,30,64,44,0,1,0,0,1,3,4,0,0,0,2,0,0,5,84,4,22
DE_05962032,Lüdenscheid,54159,26297,425,0,7700,7597,4191,2740,2007,0,357,83,173,221,0,9,5,0,3,30,23,0,0,0,26,0,0,16,433,102,156
DE_05962036,Meinerzhagen,15242,7411,101,0,1962,2554,1222,676,525,0,92,22,40,39,0,5,0,0,3,5,8,0,0,0,6,0,0,9,99,7,36
DE_05962040,Menden (Sauerland),42889,23685,337,0,6306,8248,3881,1851,1809,0,267,80,154,164,0,10,3,0,4,10,11,0,0,0,24,0,0,21,377,26,102
DE_05962044,Nachrodt-Wiblingwerde,5038,2626,31,0,843,828,330,242,247,0,34,8,9,10,0,2,1,0,0,0,0,0,0,0,1,0,0,2,28,3,7
DE_05962048,Neuenrade,8872,4591,50,0,1298,1727,570,376,332,0,51,16,23,38,0,2,0,0,1,6,0,0,0,0,5,0,0,4,59,6,27
DE_05962052,Plettenberg,19281,8940,127,0,3140,2683,1247,777,441,0,159,38,59,79,0,0,1,0,5,5,3,0,0,0,2,0,0,1,115,15,43
DE_05962056,Schalksmühle,8842,4258,41,0,1194,1194,805,397,370,0,51,16,30,32,0,2,1,0,3,1,1,0,0,0,2,0,0,3,83,6,26
DE_05962060,Werdohl,12676,5456,79,0,1968,1600,585,546,337,0,102,30,34,41,0,0,1,0,1,5,2,0,0,0,4,0,0,3,74,13,31
DE_05962999,Briefwahl für mehrere Gemeinden,0,57931,368,0,14661,22955,9134,3711,4181,0,491,133,256,514,0,12,14,0,7,136,38,0,0,0,36,0,0,44,597,201,442
DE_05966004,"Attendorn, Hansestadt",17932,8908,104,0,2194,3626,1368,665,550,0,81,33,53,41,0,3,2,0,5,6,3,0,0,0,6,0,0,7,123,5,33
DE_05966008,Drolshagen,9236,5224,66,0,752,2647,989,263,267,0,63,13,28,38,0,0,0,0,1,2,6,0,0,0,4,0,0,3,72,1,9
DE_05966012,Finnentrop,13333,6963,106,0,1408,3234,1191,420,334,0,61,30,45,26,0,1,1,0,1,2,4,0,0,0,6,0,0,2,68,6,17
DE_05966016,Kirchhundem,9569,4797,50,0,1011,2226,769,240,301,0,50,22,32,27,0,0,0,0,0,3,8,0,0,0,1,0,0,2,43,3,9
DE_05966020,Lennestadt,20368,10255,120,0,2845,4129,1367,703,653,0,94,60,51,49,0,5,0,0,0,6,10,0,0,0,15,0,0,9,106,9,24
DE_05966024,Olpe,18951,10021,123,0,1984,4501,1799,523,702,0,82,27,52,43,0,2,0,0,7,3,9,0,0,0,2,0,0,9,136,4,13
DE_05966028,Wenden,15379,9174,106,0,1604,4573,1602,421,505,0,105,26,38,31,0,1,3,0,1,5,8,0,0,0,6,0,0,3,113,7,16
DE_05966999,Briefwahl für mehrere Gemeinden,0,21300,130,0,4202,10223,3490,1090,1292,0,141,57,108,164,0,3,2,0,6,24,17,0,0,0,9,0,0,14,204,34,90
DE_05970004,Bad Berleburg,16223,8453,98,0,2904,2873,1036,632,513,0,122,26,49,51,0,1,0,0,2,7,3,0,0,0,6,0,0,12,91,4,23
DE_05970008,Burbach,11150,6687,91,0,1588,2869,970,445,414,0,91,39,41,30,0,0,1,0,0,7,1,0,0,0,0,0,0,10,68,5,17
DE_05970012,Erndtebrück,5906,3123,37,0,1117,1067,440,173,179,0,33,10,14,16,0,0,0,0,1,0,0,0,0,0,1,0,0,2,23,0,10
DE_05970016,Freudenberg,14433,8354,86,0,2288,2830,1402,624,704,0,89,42,51,57,0,1,0,0,1,8,10,0,0,0,5,0,0,24,100,11,21
DE_05970020,Hilchenbach,12171,6633,80,0,2115,1986,957,521,635,0,88,23,37,36,0,1,2,0,2,7,2,0,0,0,4,0,0,7,102,6,22
DE_05970024,Kreuztal,23356,13001,155,0,4502,3863,1721,947,1177,0,171,48,61,71,0,2,0,0,1,13,5,0,0,0,7,0,0,15,200,13,29
DE_05970028,Bad Laasphe,11558,6261,91,0,2182,2044,783,530,361,0,91,20,28,26,0,1,2,0,1,3,4,0,0,0,6,0,0,7,66,7,8
DE_05970032,Netphen,18913,11655,140,0,2969,4584,1730,771,960,0,123,38,53,70,0,1,3,0,1,4,8,0,0,0,2,0,0,19,150,8,21
DE_05970036,Neunkirchen,10282,5772,78,0,1750,1945,898,413,369,0,115,29,27,28,0,2,0,0,2,1,7,0,0,0,4,0,0,7,67,7,23
DE_05970040,"Siegen, Universitätsstadt",77665,41647,507,0,11710,12810,5747,4412,4312,0,529,202,205,227,0,7,10,0,7,25,19,0,0,0,20,0,0,53,681,52,112
DE_05970044,Wilnsdorf,16754,9888,104,0,2363,4037,1702,599,661,0,109,50,44,38,0,1,2,0,0,7,6,0,0,0,2,0,0,17,111,5,30
DE_05970999,Briefwahl für mehrere Gemeinden,0,35404,215,0,9334,13091,5673,2295,3100,0,349,133,145,270,0,5,6,0,4,70,23,0,0,0,10,0,0,45,385,82,169
DE_05974004,Anröchte,8386,4657,58,0,1098,1801,867,306,321,0,35,13,21,21,0,0,2,0,0,1,3,0,0,0,1,0,0,1,88,6,14
DE_05974008,Bad Sassendorf,9313,5231,74,0,1426,1778,904,378,420,0,34,12,29,41,0,0,0,0,1,5,3,0,0,0,8,0,0,4,76,20,18
DE_05974012,Ense,9661,5496,65,0,1352,2042,1001,387,388,0,52,14,54,31,0,0,1,0,1,3,3,0,0,0,1,0,0,3,76,5,17
DE_05974016,Erwitte,12438,7084,75,0,1806,2480,1518,464,428,0,39,20,31,36,0,1,1,0,0,5,4,0,0,0,1,0,0,4,142,7,22
DE_05974020,Geseke,15456,8387,112,0,2085,3031,1456,675,608,0,98,18,71,30,0,1,0,0,2,5,4,0,0,0,8,0,0,4,145,14,20
DE_05974024,Lippetal,9460,5709,97,0,1217,2515,867,328,425,0,46,10,49,22,0,0,2,0,1,8,3,0,0,0,4,0,0,6,80,20,9
DE_05974028,Lippstadt,50514,26281,384,0,7036,8428,4346,2268,2513,0,210,80,166,116,0,4,8,0,4,11,16,0,0,0,12,0,0,16,519,33,111
DE_05974032,Möhnesee,8982,4684,46,0,1015,1860,845,307,397,0,47,8,36,23,0,1,4,0,2,6,0,0,0,0,3,0,0,5,64,5,10
DE_05974036,Rüthen,8891,5131,56,0,1221,2125,818,299,371,0,50,8,29,32,0,0,1,0,1,4,2,0,0,0,2,0,0,1,88,1,22
DE_05974040,Soest,36445,19159,242,0,5120,5997,3115,1738,1950,0,180,43,120,92,0,2,9,0,2,12,14,0,0,0,26,0,0,12,385,31,69
DE_05974044,Warstein,21692,11966,141,0,3475,4113,1719,933,1014,0,83,27,73,81,0,0,2,0,4,8,4,0,0,0,8,0,0,5,178,38,60
DE_05974048,Welver,10002,5946,80,0,1585,2009,998,474,519,0,56,16,45,34,0,0,1,0,0,5,3,0,0,0,6,0,0,5,87,6,17
DE_05974052,Werl,22540,11398,157,0,2660,4163,1843,1069,965,0,123,25,78,60,0,1,4,0,1,5,15,0,0,0,6,0,0,12,155,19,37
DE_05974056,Wickede (Ruhr),9001,4154,68,0,1216,1346,627,407,302,0,44,8,24,18,0,0,2,0,1,7,6,0,0,0,10,0,0,2,45,6,15
DE_05974999,Briefwahl für mehrere Gemeinden,0,40010,266,0,9210,16117,6751,2427,3460,0,227,86,211,285,0,3,11,0,2,64,43,0,0,0,22,0,0,26,484,104,211
DE_05978004,Bergkamen,37412,21103,265,0,9165,4313,1942,2388,1587,0,381,51,131,164,0,17,1,0,0,19,5,0,0,0,37,0,0,13,389,35,200
DE_05978008,Bönen,13695,7886,97,0,3273,1742,916,797,652,0,108,31,40,54,0,1,4,0,0,3,1,0,0,0,8,0,0,2,117,7,33
DE_05978012,Fröndenberg/Ruhr,17099,9559,95,0,3118,2715,1399,787,873,0,125,21,57,79,0,1,3,0,1,7,2,0,0,0,11,0,0,8,194,6,57
DE_05978016,Holzwickede,13623,8273,80,0,2922,2222,1209,615,828,0,69,9,28,42,0,2,3,0,2,2,3,0,0,0,17,0,0,9,156,4,51
DE_05978020,Kamen,35480,20863,224,0,8450,4645,2217,2273,1868,0,230,35,104,161,0,3,2,0,5,9,4,0,0,0,30,0,0,9,389,25,180
DE_05978024,Lünen,65386,37164,497,0,14105,9155,3751,4177,3056,0,682,131,227,272,0,32,5,0,7,35,19,0,0,0,101,0,0,22,651,69,170
DE_05978028,"Schwerte, Hansestadt an der Ruhr",37471,21232,238,0,7039,5739,2759,2045,2289,0,221,65,132,139,0,6,1,0,1,14,9,0,0,0,44,0,0,11,373,30,77
DE_05978032,Selm,21353,11709,114,0,3876,3785,1355,1162,826,0,144,32,62,63,0,4,3,0,1,7,4,0,0,0,19,0,0,3,195,10,44
DE_05978036,Unna,48153,26708,276,0,9538,7067,3255,2493,2767,0,303,41,138,158,0,5,4,0,5,19,15,0,0,0,34,0,0,13,441,16,120
DE_05978040,Werne,23950,12876,152,0,3526,4372,2016,933,1210,0,153,29,82,85,0,2,1,0,3,2,4,0,0,0,14,0,0,5,230,9,48
DE_05978999,Briefwahl für mehrere Gemeinden,0,49429,390,0,16920,15860,6206,3642,4163,0,382,88,160,375,0,18,8,0,6,94,23,0,0,0,39,0,0,37,576,98,344
DE_06411000,Darmstadt,99125,57537,890,0,14073,14404,7504,5910,11730,0,419,191,0,457,0,40,51,0,0,0,0,0,0,0,66,0,0,0,1802,0,0
DE_06411999,Briefwahl für mehrere Gemeinden,0,16041,155,0,3365,4771,2379,1195,3425,0,81,34,0,146,0,9,12,0,0,0,0,0,0,0,7,0,0,0,462,0,0
DE_06412000,Frankfurt am Main,402198,221775,3716,0,50523,57193,36220,24880,37279,0,2082,1259,0,2318,0,128,306,0,0,0,0,0,0,0,154,0,0,0,5717,0,0
DE_06412999,Briefwahl für mehrere Gemeinden,0,67202,525,0,11827,21927,13572,5068,11591,0,367,216,0,600,0,26,94,0,0,0,0,0,0,0,29,0,0,0,1360,0,0
DE_06413000,Offenbach am Main,67209,35152,780,0,8425,9298,5126,4222,4813,0,632,382,0,466,0,14,48,0,0,0,0,0,0,0,32,0,0,0,914,0,0
DE_06413999,Briefwahl für mehrere Gemeinden,0,9276,107,0,1917,3153,1492,835,1265,0,88,60,0,142,0,5,16,0,0,0,0,0,0,0,4,0,0,0,192,0,0
DE_06414000,Wiesbaden,187479,103581,1935,0,24845,29865,17607,9644,14348,0,904,909,0,802,0,31,210,0,0,0,0,0,0,0,114,0,0,0,2367,0,0
DE_06414999,Briefwahl für mehrere Gemeinden,0,29844,286,0,6047,10966,5587,1689,4212,0,166,140,0,203,0,6,59,0,0,0,0,0,0,0,11,0,0,0,472,0,0
DE_06431001,Abtsteinach,2011,1338,26,0,260,585,223,97,101,0,8,6,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0
DE_06431002,Bensheim,29835,17718,320,0,4051,5744,3080,1164,2512,0,146,138,0,147,0,1,12,0,0,0,0,0,0,0,19,0,0,0,384,0,0
DE_06431003,Biblis,6986,4287,96,0,949,1561,732,300,391,0,68,53,0,44,0,3,11,0,0,0,0,0,0,0,2,0,0,0,77,0,0
DE_06431004,Birkenau,7808,4999,107,0,1206,1597,880,415,524,0,51,52,0,73,0,1,5,0,0,0,0,0,0,0,1,0,0,0,87,0,0
DE_06431005,Bürstadt,11718,7027,164,0,1688,2397,1207,605,578,0,84,85,0,65,0,3,13,0,0,0,0,0,0,0,4,0,0,0,134,0,0
DE_06431006,Einhausen,4838,3021,49,0,672,1061,540,181,361,0,31,17,0,35,0,2,3,0,0,0,0,0,0,0,2,0,0,0,67,0,0
DE_06431007,Fürth,8034,5035,99,0,1177,1959,744,374,404,0,46,51,0,60,0,3,6,0,0,0,0,0,0,0,3,0,0,0,109,0,0
DE_06431008,Gorxheimertal,3241,1887,21,0,449,639,369,140,153,0,28,31,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,0,0
DE_06431009,Grasellenbach,2890,1740,57,0,499,567,268,131,143,0,8,25,0,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,27,0,0
DE_06431010,Groß-Rohrheim,2907,1723,34,0,522,459,266,167,186,0,22,14,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,23,0,0
DE_06431011,Heppenheim (Bergstraße),18826,11289,227,0,2482,3695,1986,856,1382,0,101,137,0,117,0,4,9,0,0,0,0,0,0,0,7,0,0,0,286,0,0
DE_06431012,Hirschhorn (Neckar),2795,1666,32,0,441,564,255,129,139,0,28,20,0,20,0,1,1,0,0,0,0,0,0,0,3,0,0,0,33,0,0
DE_06431013,Lampertheim,24214,14031,279,0,3845,3961,2408,1346,1330,0,177,168,0,181,0,5,20,0,0,0,0,0,0,0,17,0,0,0,294,0,0
DE_06431014,Lautertal (Odenwald),5758,3549,102,0,1049,1043,538,238,372,0,37,38,0,56,0,0,3,0,0,0,0,0,0,0,1,0,0,0,72,0,0
DE_06431015,Lindenfels,4083,2383,62,0,562,804,359,184,262,0,41,19,0,29,0,0,2,0,0,0,0,0,0,0,1,0,0,0,58,0,0
DE_06431016,Lorsch,9976,6389,120,0,1418,2172,1117,443,786,0,43,83,0,81,0,0,3,0,0,0,0,0,0,0,5,0,0,0,118,0,0
DE_06431017,Mörlenbach,7794,4664,91,0,1048,1610,877,314,467,0,62,45,0,61,0,0,3,0,0,0,0,0,0,0,4,0,0,0,82,0,0
DE_06431018,Neckarsteinach,2965,1805,27,0,463,592,261,146,213,0,17,7,0,25,0,2,3,0,0,0,0,0,0,0,1,0,0,0,48,0,0
DE_06431019,Rimbach,6600,4088,98,0,1210,1260,648,273,380,0,48,56,0,43,0,2,5,0,0,0,0,0,0,0,1,0,0,0,64,0,0
DE_06431020,Viernheim,23158,12401,173,0,3211,4040,2005,1024,1114,0,306,159,0,108,0,7,13,0,0,0,0,0,0,0,15,0,0,0,226,0,0
DE_06431021,Wald-Michelbach,8200,4898,119,0,1360,1556,773,429,417,0,42,41,0,66,0,2,6,0,0,0,0,0,0,0,4,0,0,0,83,0,0
DE_06431022,Zwingenberg,5071,3426,60,0,871,889,685,218,522,0,21,47,0,30,0,1,4,0,0,0,0,0,0,0,4,0,0,0,74,0,0
DE_06431999,Briefwahl für mehrere Gemeinden,0,28944,345,0,6315,11520,4998,1717,2946,0,192,166,0,319,0,4,33,0,0,0,0,0,0,0,12,0,0,0,377,0,0
DE_06432001,Alsbach-Hähnlein,6912,4342,60,0,1105,1191,763,290,735,0,39,23,0,37,0,0,4,0,0,0,0,0,0,0,1,0,0,0,94,0,0
DE_06432002,Babenhausen,11308,6839,217,0,1621,2114,1224,579,626,0,102,85,0,85,0,5,3,0,0,0,0,0,0,0,4,0,0,0,174,0,0
DE_06432003,Bickenbach,4061,2614,49,0,667,714,479,199,377,0,25,12,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0
DE_06432004,Dieburg,10728,6316,140,0,1358,2040,1121,429,885,0,50,47,0,51,0,8,10,0,0,0,0,0,0,0,4,0,0,0,173,0,0
DE_06432005,Eppertshausen,4346,2663,53,0,572,946,463,186,289,0,36,27,0,21,0,3,4,0,0,0,0,0,0,0,4,0,0,0,59,0,0
DE_06432006,Erzhausen,5463,3450,63,0,860,1014,562,273,506,0,35,17,0,41,0,1,3,0,0,0,0,0,0,0,1,0,0,0,74,0,0
DE_06432007,Fischbachtal,2065,1341,43,0,380,456,156,91,129,0,19,14,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0
DE_06432008,Griesheim,18038,11286,239,0,2809,3238,1807,911,1679,0,110,68,0,125,0,2,16,0,0,0,0,0,0,0,6,0,0,0,276,0,0
DE_06432009,Groß-Bieberau,3425,2063,68,0,548,601,377,154,204,0,26,18,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0
DE_06432010,Groß-Umstadt,15510,9590,252,0,2580,2818,1463,713,1236,0,83,58,0,120,0,3,10,0,0,0,0,0,0,0,12,0,0,0,242,0,0
DE_06432011,Groß-Zimmern,9755,5767,135,0,1410,1766,1031,451,636,0,88,49,0,38,0,5,9,0,0,0,0,0,0,0,4,0,0,0,145,0,0
DE_06432012,Messel,3008,1932,35,0,518,626,280,147,235,0,18,12,0,20,0,0,3,0,0,0,0,0,0,0,2,0,0,0,36,0,0
DE_06432013,Modautal,4019,2606,79,0,690,778,384,185,361,0,26,20,0,40,0,2,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0
DE_06432014,Mühltal,10640,6736,136,0,1699,1913,1054,475,1195,0,44,27,0,53,0,8,1,0,0,0,0,0,0,0,2,0,0,0,129,0,0
DE_06432015,Münster (Hessen),10397,6446,162,0,1496,2104,1175,456,694,0,87,51,0,62,0,1,10,0,0,0,0,0,0,0,6,0,0,0,142,0,0
DE_06432016,Ober-Ramstadt,11021,6808,144,0,1839,1814,1034,616,1015,0,78,28,0,75,0,9,6,0,0,0,0,0,0,0,1,0,0,0,149,0,0
DE_06432017,Otzberg,5062,3197,71,0,822,1041,482,204,417,0,44,19,0,29,0,0,4,0,0,0,0,0,0,0,2,0,0,0,62,0,0
DE_06432018,Pfungstadt,17727,10822,297,0,3061,3203,1613,924,1153,0,137,70,0,106,0,4,16,0,0,0,0,0,0,0,10,0,0,0,228,0,0
DE_06432019,Reinheim,12886,7952,146,0,2454,2106,1175,692,986,0,70,59,0,78,0,5,7,0,0,0,0,0,0,0,5,0,0,0,169,0,0
DE_06432020,Roßdorf,9129,5596,124,0,1497,1510,863,439,908,0,47,27,0,48,0,3,5,0,0,0,0,0,0,0,2,0,0,0,123,0,0
DE_06432021,Schaafheim,6866,4296,119,0,1045,1401,647,323,419,0,73,89,0,33,0,2,9,0,0,0,0,0,0,0,2,0,0,0,134,0,0
DE_06432022,Seeheim-Jugenheim,12627,7829,114,0,1797,2310,1345,545,1403,0,73,33,0,53,0,2,8,0,0,0,0,0,0,0,10,0,0,0,136,0,0
DE_06432023,Weiterstadt,17109,10168,171,0,2844,2913,1529,865,1264,0,123,68,0,112,0,2,15,0,0,0,0,0,0,0,9,0,0,0,253,0,0
DE_06432999,Briefwahl für mehrere Gemeinden,0,31011,487,0,7396,10506,5203,1973,4093,0,211,144,0,378,0,5,35,0,0,0,0,0,0,0,13,0,0,0,567,0,0
DE_06433001,Biebesheim am Rhein,4668,2744,86,0,777,719,400,254,307,0,53,36,0,44,0,0,6,0,0,0,0,0,0,0,1,0,0,0,61,0,0
DE_06433002,Bischofsheim,8892,5678,155,0,1597,1588,771,503,727,0,71,68,0,64,0,1,13,0,0,0,0,0,0,0,3,0,0,0,117,0,0
DE_06433003,Büttelborn,10066,6061,135,0,1786,1636,942,449,735,0,79,45,0,83,0,4,5,0,0,0,0,0,0,0,4,0,0,0,158,0,0
DE_06433004,Gernsheim,7362,4326,111,0,895,1487,790,298,459,0,47,48,0,58,0,4,10,0,0,0,0,0,0,0,4,0,0,0,115,0,0
DE_06433005,Ginsheim-Gustavsburg,11216,6810,140,0,2097,1785,967,587,820,0,86,96,0,67,0,2,13,0,0,0,0,0,0,0,9,0,0,0,141,0,0
DE_06433006,Groß-Gerau,16357,9837,207,0,2691,2946,1440,835,1175,0,133,63,0,100,0,0,18,0,0,0,0,0,0,0,13,0,0,0,216,0,0
DE_06433007,Kelsterbach,8057,4868,135,0,1337,1239,749,468,554,0,112,61,0,68,0,0,7,0,0,0,0,0,0,0,9,0,0,0,129,0,0
DE_06433008,Mörfelden-Walldorf,21656,12830,283,0,3260,3185,1994,1290,2007,0,144,93,0,168,0,6,22,0,0,0,0,0,0,0,12,0,0,0,366,0,0
DE_06433009,Nauheim,7584,4832,95,0,1276,1527,746,376,561,0,61,37,0,47,0,1,12,0,0,0,0,0,0,0,4,0,0,0,89,0,0
DE_06433010,Raunheim,8287,5033,131,0,1479,1267,686,566,517,0,120,78,0,75,0,4,8,0,0,0,0,0,0,0,5,0,0,0,97,0,0
DE_06433011,"Riedstadt, Büchnerstadt",15968,9714,185,0,2680,2922,1478,844,1159,0,90,46,0,78,0,1,7,0,0,0,0,0,0,0,6,0,0,0,218,0,0
DE_06433012,"Rüsselsheim am Main, Stadt",37710,22207,532,0,6510,6190,2686,2228,2673,0,391,212,0,225,0,25,24,0,0,0,0,0,0,0,15,0,0,0,496,0,0
DE_06433013,Stockstadt am Rhein,4241,2443,68,0,724,738,352,202,226,0,23,17,0,27,0,0,5,0,0,0,0,0,0,0,1,0,0,0,60,0,0
DE_06433014,Trebur,10214,6538,139,0,1733,2054,958,488,797,0,81,54,0,78,0,0,9,0,0,0,0,0,0,0,5,0,0,0,142,0,0
DE_06433999,Briefwahl für mehrere Gemeinden,0,24198,363,0,6216,8243,3671,1715,2960,0,189,144,0,281,0,12,19,0,0,0,0,0,0,0,18,0,0,0,367,0,0
DE_06434001,"Bad Homburg v. d. Höhe, Stadt",37071,21056,304,0,3952,7476,4781,1252,2416,0,111,141,0,187,0,2,21,0,0,0,0,0,0,0,13,0,0,0,400,0,0
DE_06434002,Friedrichsdorf,17853,11049,193,0,2180,3692,2365,699,1413,0,79,67,0,113,0,3,9,0,0,0,0,0,0,0,9,0,0,0,227,0,0
DE_06434003,Glashütten,3986,2549,33,0,370,1009,599,125,288,0,24,11,0,32,0,0,2,0,0,0,0,0,0,0,1,0,0,0,55,0,0
DE_06434004,Grävenwiesbach,3846,2298,42,0,581,694,421,164,260,0,36,24,0,28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0
DE_06434005,Königstein im Taunus,10999,6402,80,0,953,2397,1845,256,660,0,25,15,0,39,0,0,4,0,0,0,0,0,0,0,3,0,0,0,125,0,0
DE_06434006,Kronberg im Taunus,13386,7990,107,0,1437,2990,1845,361,993,0,39,32,0,57,0,0,5,0,0,0,0,0,0,0,7,0,0,0,117,0,0
DE_06434007,Neu-Anspach,10950,6942,109,0,1556,2149,1337,474,974,0,39,52,0,87,0,1,9,0,0,0,0,0,0,0,2,0,0,0,153,0,0
DE_06434008,Oberursel (Taunus),31162,18597,230,0,3812,6269,3681,1177,2652,0,123,96,0,157,0,2,17,0,0,0,0,0,0,0,9,0,0,0,372,0,0
DE_06434009,Schmitten im Taunus,6594,3963,61,0,697,1407,955,255,435,0,18,29,0,36,0,0,4,0,0,0,0,0,0,0,2,0,0,0,64,0,0
DE_06434010,Steinbach (Taunus),6748,3989,68,0,976,1226,743,335,420,0,48,27,0,55,0,2,3,0,0,0,0,0,0,0,5,0,0,0,81,0,0
