gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,FDP,DIE LINKE,GRÜNE,CSU,NPD,REP,FAMILIE,Die Tierschutzpartei,PBC,MLPD,BüSo,BP,Volksabstimmung,ZENTRUM,ADM,DKP,DIE VIOLETTEN,ödp,PIRATEN,RRP,Freie Union,Übrige
DE_01051119,Volsemenhusen,266,167,6,0,38,79,22,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051120,Wallen,31,21,2,0,0,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,212,134,3,0,32,60,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051122,Weddingstedt,1861,1214,36,0,322,502,192,67,89,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051125,Welmbüttel,347,236,4,0,44,137,24,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051126,Wennbüttel,65,55,0,0,9,34,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2437,1385,42,0,377,533,194,125,91,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051128,Wesselburener Deichhausen,119,82,1,0,19,30,9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,134,84,1,0,21,41,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051130,Wesseln,1127,788,24,0,217,315,120,44,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051131,Westerborstel,85,71,0,0,12,29,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,734,429,16,0,119,167,65,26,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051133,Wiemerstedt,132,89,2,0,6,55,16,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051134,Windbergen,642,437,19,0,107,206,56,17,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051135,Wolmersdorf,261,198,6,0,47,79,41,12,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051136,Wrohm,572,403,12,0,67,217,60,19,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051137,Nordermeldorf,462,305,8,0,68,163,35,17,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,534,381,10,0,76,191,53,24,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051139,Süderdorf,298,235,9,0,17,141,44,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051140,Oesterwurth,222,146,4,0,26,65,22,13,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051141,Süderheistedt,476,324,13,0,78,155,40,18,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051999,Briefwahl für mehrere Gemeinden,0,9632,169,0,2380,3985,1504,602,874,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
DE_01053001,Albsfelde,58,45,0,0,11,18,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053002,Alt Mölln,688,432,12,0,118,163,44,31,53,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053003,Aumühle,2563,1559,26,0,393,727,151,67,191,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053004,Bäk,667,465,9,0,104,189,96,14,45,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
DE_01053005,Bälau,194,144,4,0,27,69,21,7,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
