gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,FDP,DIE LINKE,GRÜNE,CSU,PIRATEN,NPD,Tierschutzpartei,REP,ÖDP,FAMILIE,Bündnis 21/RRP,RENTNER,BP,PBC,BüSo,DIE VIOLETTEN,MLPD,Volksabstimmung,PSG,AfD,BIG,pro Deutschland,DIE RECHTE,DIE FRAUEN,FREIE WÄHLER,Partei der Nichtwähler,PARTEI DER VERNUNFT,Die PARTEI
DE_01001000,Flensburg,70321,37772,499,0,11208,13604,1479,3236,4200,0,966,274,395,0,0,0,0,184,0,0,0,0,17,0,0,1543,0,0,0,0,167,0,0,0
DE_01001999,Briefwahl für mehrere Gemeinden,0,9055,63,0,2928,2876,582,544,1307,0,206,41,91,0,0,0,0,70,0,0,0,0,2,0,0,312,0,0,0,0,33,0,0,0
DE_01002000,Kiel,187464,102600,1182,0,28702,36819,4705,7943,13880,0,3012,670,891,0,0,0,0,525,0,0,0,0,56,0,0,3879,0,0,0,0,336,0,0,0
DE_01002999,Briefwahl für mehrere Gemeinden,0,29454,186,0,9335,9251,1983,1535,4934,0,707,84,229,0,0,0,0,208,0,0,0,0,12,0,0,899,0,0,0,0,91,0,0,0
DE_01003000,Lübeck,167287,90577,1128,0,29466,31669,3774,6339,9560,0,2329,795,618,0,0,0,0,272,0,0,0,0,80,0,0,3988,0,0,0,0,559,0,0,0
DE_01003999,Briefwahl für mehrere Gemeinden,0,22774,194,0,8235,7034,1470,1057,3001,0,443,89,179,0,0,0,0,120,0,0,0,0,12,0,0,804,0,0,0,0,136,0,0,0
DE_01004000,Neumünster,61095,34003,515,0,11801,12182,1553,1920,2432,0,685,561,293,0,0,0,0,144,0,0,0,0,16,0,0,1738,0,0,0,0,163,0,0,0
DE_01004999,Briefwahl für mehrere Gemeinden,0,5954,54,0,2369,1910,372,237,527,0,87,69,43,0,0,0,0,40,0,0,0,0,4,0,0,227,0,0,0,0,15,0,0,0
DE_01051001,Albersdorf,2695,1517,17,0,721,394,101,65,81,0,34,13,9,0,0,0,0,6,0,0,0,0,0,0,0,65,0,0,0,0,11,0,0,0
DE_01051002,Arkebek,176,125,1,0,67,23,9,6,10,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
DE_01051003,Averlak,476,263,3,0,106,83,17,7,9,0,8,3,4,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0
DE_01051004,Bargenstedt,743,493,10,0,245,142,24,23,13,0,5,8,5,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0
DE_01051005,Barkenholm,144,102,1,0,54,26,3,2,11,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DE_01051006,Barlt,638,440,5,0,202,147,18,22,21,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0
DE_01051008,Bergewöhrden,25,23,0,0,17,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,156,99,3,0,60,9,7,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
DE_01051011,Brunsbüttel,10521,5826,93,0,2104,2048,401,288,344,0,111,53,48,0,0,0,0,22,0,0,0,0,5,0,0,281,0,0,0,0,28,0,0,0
DE_01051012,Buchholz,799,519,4,0,276,132,28,23,16,0,4,5,2,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0
DE_01051013,Büsum,4160,2365,24,0,1062,720,154,93,131,0,26,8,8,0,0,0,0,12,0,0,0,0,2,0,0,92,0,0,0,0,33,0,0,0
DE_01051014,Büsumer Deichhausen,329,212,3,0,89,57,14,7,20,0,4,1,4,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
DE_01051015,Bunsoh,620,399,4,0,209,75,14,30,33,0,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0
DE_01051016,Burg (Dithmarschen),3440,1935,28,0,802,577,120,101,127,0,29,18,6,0,0,0,0,13,0,0,0,0,0,0,0,103,0,0,0,0,11,0,0,0
DE_01051017,Busenwurth,239,157,3,0,82,38,4,5,11,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0
DE_01051019,Dellstedt,594,381,7,0,232,64,17,20,14,0,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0
DE_01051020,Delve,575,373,6,0,158,107,30,13,30,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0
DE_01051021,Diekhusen-Fahrstedt,563,318,3,0,119,136,14,10,10,0,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
DE_01051022,Dingen,525,339,4,0,116,137,25,15,15,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
DE_01051023,Dörpling,466,290,9,0,155,62,10,20,14,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0
DE_01051024,Eddelak,1077,646,13,0,279,176,37,36,29,0,20,5,1,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,0,9,0,0,0
DE_01051026,Eggstedt,640,438,3,0,199,112,24,24,27,0,10,9,6,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0
DE_01051027,Elpersbüttel,682,434,11,0,205,130,26,15,19,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0
DE_01051028,Epenwöhrden,608,383,8,0,165,103,32,29,22,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0
DE_01051030,Fedderingen,202,133,0,0,75,26,9,3,7,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_01051032,Frestedt,299,201,4,0,106,45,5,8,18,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
DE_01051033,Friedrichsgabekoog,41,27,0,0,11,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2037,1178,24,0,524,371,84,41,37,0,16,10,10,0,0,0,0,4,0,0,0,0,0,0,0,49,0,0,0,0,8,0,0,0
DE_01051035,Gaushorn,147,100,2,0,51,22,7,5,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,92,65,0,0,38,13,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,399,265,6,0,111,71,9,24,15,0,7,5,1,0,0,0,0,2,0,0,0,0,1,0,0,11,0,0,0,0,2,0,0,0
DE_01051038,Groven,66,43,0,0,20,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DE_01051039,Gudendorf,313,215,2,0,93,74,11,7,4,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
DE_01051043,Hedwigenkoog,165,110,4,0,39,41,4,1,12,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_01051044,Heide,16887,9033,118,0,3608,2746,526,589,599,0,232,79,58,0,0,0,0,42,0,0,0,0,4,0,0,404,0,0,0,0,28,0,0,0
DE_01051045,Hellschen-Heringsand-Unterschaar,128,78,2,0,42,14,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01051046,Helse,710,406,6,0,154,150,19,23,19,0,5,5,2,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0
DE_01051047,Hemme,412,259,7,0,135,71,12,15,7,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
DE_01051048,Hemmingstedt,2311,1446,10,0,571,556,64,71,62,0,26,6,9,0,0,0,0,5,0,0,0,0,1,0,0,54,0,0,0,0,11,0,0,0
DE_01051049,Hennstedt,1566,950,16,0,426,250,91,44,50,0,12,8,4,0,0,0,0,2,0,0,0,0,1,0,0,37,0,0,0,0,9,0,0,0
DE_01051050,Hillgroven,57,37,1,0,22,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,967,589,10,0,241,164,37,28,41,0,17,11,10,0,0,0,0,1,0,0,0,0,1,0,0,25,0,0,0,0,3,0,0,0
DE_01051052,Hövede,52,37,0,0,22,4,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,244,142,1,0,79,31,6,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,80,59,1,0,33,14,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,262,173,6,0,80,37,15,9,9,0,4,2,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
DE_01051058,Karolinenkoog,105,65,3,0,33,15,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01051060,Kleve,354,241,2,0,112,63,17,11,17,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
DE_01051061,Krempel,498,303,5,0,104,125,13,17,13,0,11,4,2,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
DE_01051062,Kronprinzenkoog,663,470,3,0,203,162,21,29,20,0,11,1,2,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0
DE_01051063,Krumstedt,412,270,1,0,135,83,10,8,18,0,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0
DE_01051064,Kuden,491,316,2,0,141,85,20,14,14,0,14,6,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,6,0,0,0
DE_01051065,Lehe,894,509,8,0,209,189,31,19,15,0,16,3,3,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0
DE_01051067,Lieth,344,213,2,0,92,74,13,11,7,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
DE_01051068,Linden,695,444,6,0,233,103,29,12,24,0,11,6,3,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,0,4,0,0,0
DE_01051069,Lohe-Rickelshof,1706,1153,11,0,465,406,55,47,90,0,16,7,3,0,0,0,0,2,0,0,0,0,1,0,0,44,0,0,0,0,6,0,0,0
DE_01051071,Lunden,1347,652,12,0,206,285,21,43,25,0,21,5,10,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0
DE_01051072,Marne,4635,2607,43,0,1037,859,158,132,153,0,49,23,15,0,0,0,0,15,0,0,0,0,1,0,0,111,0,0,0,0,11,0,0,0
DE_01051073,Marnerdeich,313,173,1,0,58,67,12,12,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
DE_01051074,Meldorf,5878,3342,30,0,1189,1094,200,249,306,0,88,17,14,0,0,0,0,10,0,0,0,0,2,0,0,126,0,0,0,0,17,0,0,0
DE_01051075,Neuenkirchen,798,487,6,0,199,181,21,18,18,0,13,5,4,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
DE_01051076,Neufeld,506,321,3,0,145,104,21,14,15,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0
DE_01051077,Neufelderkoog,93,69,0,0,47,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
DE_01051078,Nindorf,936,633,13,0,262,186,43,32,48,0,5,5,6,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0
DE_01051079,Norddeich,333,207,6,0,77,78,13,9,12,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
DE_01051080,Norderheistedt,112,83,2,0,39,20,3,8,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,243,152,0,0,87,37,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2168,1480,20,0,642,467,76,72,97,0,28,3,8,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,11,0,0,0
DE_01051083,Odderade,253,177,1,0,88,56,13,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
DE_01051084,Oesterdeichstrich,188,112,1,0,53,34,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
DE_01051085,Offenbüttel,214,148,3,0,98,16,10,4,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01051086,Osterrade,334,216,3,0,115,56,5,8,15,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
DE_01051087,Ostrohe,794,494,6,0,201,140,37,17,41,0,5,3,2,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,15,0,0,0
DE_01051088,Pahlen,906,556,5,0,294,138,27,21,30,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0
DE_01051089,Quickborn,157,106,1,0,53,20,5,5,11,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_01051090,Ramhusen,125,80,3,0,42,16,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
DE_01051092,Rehm-Flehde-Bargen,423,254,2,0,105,86,12,18,11,0,3,1,5,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_01051093,Reinsbüttel,333,210,5,0,83,74,14,6,7,0,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0
DE_01051096,Sankt Annen,261,169,1,0,85,51,5,1,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2867,1624,22,0,704,517,101,63,80,0,21,10,8,0,0,0,0,5,0,0,0,0,1,0,0,75,0,0,0,0,17,0,0,0
DE_01051098,Sarzbüttel,557,356,10,0,139,102,17,25,23,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,4,0,0,0
DE_01051099,Schafstedt,1068,677,13,0,332,139,57,29,47,0,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0
DE_01051100,Schalkholz,488,304,4,0,165,64,22,10,15,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0
DE_01051102,Schlichting,189,114,3,0,66,29,3,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
DE_01051103,Schmedeswurth,161,107,3,0,53,29,6,0,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
DE_01051104,Schrum,56,44,0,0,27,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DE_01051105,Schülp,346,225,4,0,98,76,20,5,5,0,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
DE_01051107,Stelle-Wittenwurth,395,189,8,0,98,52,9,7,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
DE_01051108,Strübbel,75,61,3,0,28,15,5,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,375,203,2,0,72,71,14,11,13,0,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_01051110,Süderhastedt,642,431,4,0,222,114,21,19,17,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0
DE_01051113,Wöhrden,1048,662,5,0,316,202,29,30,34,0,8,6,5,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0
DE_01051114,Tellingstedt,2053,1336,23,0,690,331,85,45,71,0,18,5,7,0,0,0,0,3,0,0,0,0,0,0,0,54,0,0,0,0,4,0,0,0
DE_01051117,Tielenhemme,124,87,1,0,47,14,1,3,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
DE_01051118,Trennewurth,215,139,6,0,57,36,8,5,13,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_01051119,Volsemenhusen,267,153,2,0,84,33,7,7,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
DE_01051120,Wallen,27,20,0,0,5,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,205,133,2,0,61,40,8,6,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
DE_01051122,Weddingstedt,1886,1174,13,0,523,350,72,39,82,0,19,11,13,0,0,0,0,5,0,0,0,0,0,0,0,43,0,0,0,0,4,0,0,0
DE_01051125,Welmbüttel,348,207,3,0,102,45,14,14,13,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_01051126,Wennbüttel,63,48,0,0,25,14,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2383,1299,16,0,524,422,104,69,50,0,21,8,4,0,0,0,0,8,0,0,0,0,0,0,0,65,0,0,0,0,8,0,0,0
DE_01051128,Wesselburener Deichhausen,111,76,3,0,30,17,5,10,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,134,82,0,0,39,22,8,1,3,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0
DE_01051130,Wesseln,1161,776,3,0,317,274,37,37,48,0,13,8,3,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,0
DE_01051131,Westerborstel,85,67,0,0,35,13,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,731,421,8,0,177,118,28,14,32,0,10,8,2,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0
DE_01051133,Wiemerstedt,138,112,1,0,70,14,8,4,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
DE_01051134,Windbergen,637,419,3,0,206,112,21,20,22,0,11,1,6,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
DE_01051135,Wolmersdorf,269,186,4,0,80,39,12,7,26,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
DE_01051136,Wrohm,574,409,6,0,223,91,26,14,25,0,5,5,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
DE_01051137,Nordermeldorf,458,289,5,0,166,56,9,12,14,0,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0
DE_01051138,Tensbüttel-Röst,513,330,9,0,166,63,22,9,23,0,9,4,1,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0
DE_01051139,Süderdorf,299,209,5,0,143,22,15,3,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
DE_01051140,Oesterwurth,215,150,1,0,66,30,10,8,15,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
DE_01051141,Süderheistedt,465,309,9,0,154,72,22,11,17,0,4,1,3,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
DE_01051999,Briefwahl für mehrere Gemeinden,0,10861,78,0,4592,3011,927,417,873,0,171,57,124,0,0,0,0,85,0,0,0,0,4,0,0,470,0,0,0,0,52,0,0,0
DE_01053001,Albsfelde,60,40,0,0,20,7,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,691,460,3,0,192,118,25,20,35,0,15,6,4,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,0
DE_01053003,Aumühle,2514,1489,9,0,643,323,143,68,183,0,14,3,14,0,0,0,0,2,0,0,0,0,1,0,0,83,0,0,0,0,3,0,0,0
DE_01053004,Bäk,686,462,3,0,219,110,34,11,35,0,6,1,2,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0
DE_01053005,Bälau,191,126,1,0,61,44,1,0,11,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_01053006,Basedow,556,359,6,0,105,121,12,16,32,0,7,6,6,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0
DE_01053007,Basthorst,354,268,5,0,121,52,14,20,25,0,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0
DE_01053008,Behlendorf,289,227,4,0,106,45,21,6,26,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
DE_01053009,Berkenthin,1608,1001,8,0,385,332,44,46,84,0,25,9,14,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,8,0,0,0
DE_01053010,Besenthal,66,58,0,0,40,9,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DE_01053011,Bliestorf,495,349,8,0,101,120,9,25,60,0,12,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
DE_01053012,Börnsen,3363,2154,24,0,799,705,97,104,240,0,54,13,11,0,0,0,0,5,0,0,0,0,1,0,0,94,0,0,0,0,7,0,0,0
DE_01053013,Borstorf,226,164,3,0,72,42,6,6,23,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
DE_01053014,Breitenfelde,1520,993,10,0,398,295,61,62,67,0,15,13,3,0,0,0,0,1,0,0,0,0,0,0,0,59,0,0,0,0,9,0,0,0
DE_01053015,Bröthen,218,132,0,0,51,41,12,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_01053016,Brunsmark,135,100,3,0,33,35,6,8,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
DE_01053017,Brunstorf,479,322,3,0,150,73,13,13,22,0,5,3,5,0,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
DE_01053018,Buchholz,182,141,0,0,49,37,12,11,22,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
DE_01053019,Buchhorst,143,94,0,0,48,25,9,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_01053020,Büchen,4599,2854,27,0,1109,921,132,127,211,0,53,41,29,0,0,0,0,10,0,0,0,0,1,0,0,179,0,0,0,0,14,0,0,0
DE_01053021,Dahmker,126,89,0,0,51,21,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_01053022,Dalldorf,298,200,6,0,92,46,14,9,9,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
DE_01053023,Dassendorf,2477,1656,9,0,744,483,110,52,133,0,33,6,15,0,0,0,0,5,0,0,0,0,0,0,0,64,0,0,0,0,2,0,0,0
DE_01053024,Düchelsdorf,125,87,1,0,35,27,7,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01053025,Duvensee,429,288,6,0,131,79,19,12,27,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01053026,Einhaus,311,222,1,0,91,71,8,13,22,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
DE_01053027,Elmenhorst,674,439,2,0,181,136,19,19,33,0,8,6,4,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0
DE_01053028,Escheburg,2545,1693,9,0,677,473,79,86,205,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,12,0,0,0
DE_01053029,Fitzen,265,207,0,0,80,80,2,8,14,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0
DE_01053030,Fredeburg,38,29,1,0,7,6,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01053031,Fuhlenhagen,257,185,2,0,83,34,11,5,22,0,5,1,3,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0
DE_01053032,Geesthacht,22953,13100,131,0,4478,4502,556,1019,1037,0,257,151,100,0,0,0,0,46,0,0,0,0,2,0,0,777,0,0,0,0,44,0,0,0
DE_01053033,Giesensdorf,113,66,2,0,29,10,5,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_01053034,Göldenitz,179,130,1,0,74,32,6,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
DE_01053035,Göttin,52,48,0,0,22,7,2,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
DE_01053036,Grabau,247,163,0,0,85,39,9,5,11,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
DE_01053037,Grambek,346,235,6,0,88,79,11,12,27,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
DE_01053038,Grinau,265,139,1,0,54,47,4,6,11,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
DE_01053039,Groß Boden,166,121,1,0,47,33,3,18,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_01053040,Groß Disnack,74,61,1,0,40,9,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
