country,file,row_index,municipality_code,municipality_name,canonical_name,reason
AT,2002.csv,171,AT_1A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,172,AT_1B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,305,AT_2A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,306,AT_2B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,307,AT_2C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,308,AT_2D999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,882,AT_3A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,883,AT_3B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,884,AT_3C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,885,AT_3D999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,886,AT_3E999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,887,AT_3F999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,888,AT_3G999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1334,AT_4A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1335,AT_4B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1336,AT_4C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1337,AT_4D999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1338,AT_4E999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1458,AT_5A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1459,AT_5B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,1460,AT_5C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2004,AT_6A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2005,AT_6B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2006,AT_6C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2007,AT_6D999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2008,AT_6E999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2009,AT_6F999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2010,AT_6G999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2011,AT_6H999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2291,AT_7A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2292,AT_7B999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2293,AT_7C999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2294,AT_7D999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2295,AT_7E999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2392,AT_8A999,Wahlkarten,Wahlkarten,special_wahlkarten
AT,2002.csv,2393,AT_8B999,Wahlkarten,Wahlkarten,special_wahlkarten
