gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,GRÜNE,CSU,DIE LINKE,FDP,REP,Die Tierschutzpartei,FAMILIE,ödp,DIE FRAUEN,Volksabstimmung,PBC,CM,AUFBRUCH,DKP,BP,PSG,BüSo,50Plus,AUF,DVU,DIE GRAUEN,DIE VIOLETTEN,EDE,FBI,FÜR VOLKSENTSCHEIDE,FW FREIE WÄHLER,Newropeans,PIRATEN,RRP,RENTNER
DE_01001000,Flensburg,69522,22614,212,0,6985,5915,3818,0,1259,2263,84,275,213,30,81,53,60,22,26,35,12,9,4,67,26,76,47,42,16,18,34,81,10,476,94,271
DE_01002000,Kiel,182806,61611,391,0,17040,17740,12103,0,3123,6288,199,574,327,122,159,71,83,50,52,84,22,18,19,131,87,264,127,158,24,50,51,215,44,1245,271,479
DE_01003000,Lübeck,166078,56287,533,0,16605,15769,9287,0,3059,6646,284,493,500,101,157,107,99,46,37,35,37,16,12,97,46,248,117,87,23,34,50,225,35,724,284,494
DE_01004000,Neumünster,60999,24898,732,0,8737,7414,2147,0,1059,2912,101,211,284,24,66,51,126,27,19,29,4,5,9,53,31,101,42,34,9,19,19,115,12,214,70,222
DE_01051001,Albersdorf,2742,779,11,0,367,146,64,0,27,119,4,6,10,1,2,1,1,0,1,0,2,0,0,0,0,1,0,2,0,0,1,5,0,1,3,4
DE_01051002,Arkebek,171,68,0,0,42,10,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
DE_01051003,Averlak,496,139,5,0,59,37,13,0,1,9,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
DE_01051004,Bargenstedt,736,219,1,0,106,41,10,0,10,42,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
DE_01051005,Barkenholm,155,73,1,0,24,15,11,0,4,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01051006,Barlt,638,246,1,0,106,69,19,0,8,26,0,1,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0
DE_01051008,Bergewöhrden,24,21,0,0,15,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,152,54,3,0,29,2,2,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
DE_01051011,Brunsbüttel,10782,3058,61,0,1128,816,318,0,96,447,12,19,18,0,13,5,2,0,0,7,1,1,0,3,3,11,12,5,0,1,2,7,2,23,9,36
DE_01051012,Buchholz,805,230,2,0,130,44,12,0,3,29,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0
DE_01051013,Büsum,4000,1256,14,0,535,316,76,0,41,180,9,6,5,0,3,4,2,0,0,2,2,0,0,2,4,5,2,3,0,1,0,29,0,4,1,10
DE_01051014,Büsumer Deichhausen,316,121,3,0,52,24,6,0,3,25,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2
DE_01051015,Bunsoh,647,222,1,0,107,48,20,0,7,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1
DE_01051016,Burg (Dithmarschen),3465,985,9,0,397,208,77,0,50,169,4,8,14,1,0,2,1,1,2,0,0,0,1,4,0,3,6,1,2,0,0,5,0,9,3,8
DE_01051017,Busenwurth,239,95,0,0,52,22,1,0,2,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
DE_01051019,Dellstedt,603,168,1,0,122,11,14,0,3,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DE_01051020,Delve,612,190,2,0,96,35,18,0,6,25,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
DE_01051021,Diekhusen-Fahrstedt,564,146,2,0,53,51,6,0,7,16,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0
DE_01051022,Dingen,545,142,2,0,60,46,7,0,5,8,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0
DE_01051023,Dörpling,496,122,3,0,58,26,5,0,2,16,0,4,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
DE_01051024,Eddelak,1121,340,22,0,160,68,22,0,13,37,3,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,3
DE_01051026,Eggstedt,641,207,7,0,93,30,25,0,6,30,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,2
DE_01051027,Elpersbüttel,690,189,3,0,99,38,17,0,4,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
DE_01051028,Epenwöhrden,614,187,2,0,75,41,14,0,7,32,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,1
DE_01051030,Fedderingen,210,58,0,0,36,7,2,0,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051032,Frestedt,292,112,0,0,65,21,12,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01051033,Friedrichsgabekoog,52,19,0,0,9,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2082,533,8,0,259,125,22,0,15,75,4,6,3,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,1,0,1,2,5
DE_01051035,Gaushorn,162,73,0,0,41,14,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,92,44,0,0,23,4,3,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,407,142,5,0,57,21,15,0,5,23,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1
DE_01051038,Groven,78,41,0,0,18,6,1,0,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051039,Gudendorf,318,124,2,0,51,36,7,0,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1
DE_01051043,Hedwigenkoog,174,65,1,0,30,19,8,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051044,Heide,16845,4933,70,0,1998,1119,463,0,252,693,23,41,47,6,20,11,6,5,10,3,3,0,4,10,4,12,12,3,1,5,5,14,2,46,23,22
DE_01051045,Hellschen-Heringsand-Unterschaar,128,58,0,0,24,11,5,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1
DE_01051046,Helse,711,224,3,0,78,71,16,0,7,33,1,3,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
DE_01051047,Hemme,415,163,3,0,94,28,12,0,7,10,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051048,Hemmingstedt,2372,621,3,0,261,190,23,0,17,76,2,8,8,1,2,1,1,0,2,1,1,0,0,1,0,2,2,0,0,0,0,6,1,4,2,6
DE_01051049,Hennstedt,1573,427,12,0,183,95,30,0,10,70,2,3,5,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,3
DE_01051050,Hillgroven,59,23,0,0,16,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,955,233,12,0,98,56,15,0,17,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
DE_01051052,Hövede,53,37,1,0,15,5,4,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
DE_01051053,Hollingstedt,246,85,0,0,40,13,7,0,4,18,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,84,35,1,0,25,2,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,280,124,2,0,56,34,3,0,3,18,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
DE_01051058,Karolinenkoog,105,41,0,0,21,2,4,0,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DE_01051060,Kleve,370,147,1,0,63,27,19,0,4,21,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
DE_01051061,Krempel,493,150,3,0,67,48,7,0,5,9,0,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
DE_01051062,Kronprinzenkoog,686,241,0,0,107,60,17,0,11,25,2,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,0,2,0,2
DE_01051063,Krumstedt,422,120,2,0,64,20,8,0,7,15,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051064,Kuden,503,157,1,0,76,27,15,0,7,25,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DE_01051065,Lehe,901,237,2,0,96,64,6,0,14,34,1,3,4,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,2
DE_01051067,Lieth,344,115,4,0,50,32,1,0,7,12,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
DE_01051068,Linden,687,207,3,0,84,38,14,0,4,50,1,1,3,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
DE_01051069,Lohe-Rickelshof,1677,621,6,0,234,171,73,0,16,94,0,1,6,2,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,4,2,1
DE_01051071,Lunden,1404,308,10,0,118,102,18,0,6,30,1,5,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,2,1
DE_01051072,Marne,4762,1338,27,0,588,314,84,0,52,186,5,9,21,0,1,2,0,0,0,1,1,1,0,3,1,3,8,1,0,1,0,4,0,12,2,11
DE_01051073,Marnerdeich,321,66,2,0,27,22,3,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DE_01051074,Meldorf,5908,1766,12,0,698,431,210,0,78,236,1,10,15,2,7,1,0,2,1,2,1,0,0,0,0,3,3,3,0,1,1,10,3,17,6,12
DE_01051075,Neuenkirchen,794,218,8,0,76,54,24,0,13,28,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5
DE_01051076,Neufeld,526,192,4,0,92,37,15,0,4,26,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2
DE_01051077,Neufelderkoog,107,56,1,0,36,3,5,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051078,Nindorf,923,287,4,0,118,49,30,0,16,50,3,1,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1,4
DE_01051079,Norddeich,343,125,0,0,48,38,5,0,3,21,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
DE_01051080,Norderheistedt,105,46,1,0,24,8,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,230,87,2,0,49,11,8,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_01051082,Nordhastedt,2125,657,8,0,309,146,55,0,16,73,2,6,5,2,1,1,0,1,0,0,4,0,0,0,4,2,1,4,0,0,0,4,0,4,0,9
DE_01051083,Odderade,259,107,2,0,50,27,1,0,3,16,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1
DE_01051084,Oesterdeichstrich,203,73,2,0,40,12,1,0,0,8,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0
DE_01051085,Offenbüttel,237,89,2,0,67,4,3,0,4,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051086,Osterrade,369,141,2,0,76,28,14,0,5,11,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051087,Ostrohe,792,254,4,0,93,72,16,0,4,39,2,2,5,0,1,0,1,0,1,0,0,0,0,1,2,3,2,0,0,0,0,0,0,4,0,2
DE_01051088,Pahlen,920,260,1,0,108,64,14,0,9,48,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3
DE_01051089,Quickborn,167,73,1,0,33,9,10,0,3,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051090,Ramhusen,126,52,0,0,37,5,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,440,122,1,0,54,28,7,0,9,15,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
DE_01051093,Reinsbüttel,332,111,2,0,39,19,11,0,3,28,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
DE_01051096,Sankt Annen,263,98,2,0,48,20,15,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2897,748,12,0,364,137,50,0,29,97,3,10,5,1,0,0,1,0,1,2,1,1,1,2,2,4,2,0,0,1,0,6,1,6,2,7
DE_01051098,Sarzbüttel,582,195,4,0,64,60,20,0,15,20,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2
DE_01051099,Schafstedt,1093,332,2,0,149,63,27,0,12,47,2,3,2,0,2,0,0,0,0,0,0,1,0,0,0,6,2,2,0,0,0,2,0,2,2,6
DE_01051100,Schalkholz,487,144,0,0,87,12,10,0,4,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DE_01051102,Schlichting,197,78,0,0,41,11,10,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
DE_01051103,Schmedeswurth,171,58,0,0,28,12,5,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
DE_01051104,Schrum,70,32,0,0,25,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,372,133,2,0,52,39,5,0,6,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,4
DE_01051107,Stelle-Wittenwurth,385,119,1,0,59,23,4,0,4,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2
DE_01051108,Strübbel,82,43,0,0,25,11,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051109,Süderdeich,380,102,0,0,47,27,10,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051110,Süderhastedt,659,218,1,0,118,38,7,0,7,30,0,2,5,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,2,0,2
DE_01051113,Wöhrden,1080,286,2,0,134,71,18,0,10,33,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
DE_01051114,Tellingstedt,2025,632,11,0,315,114,33,0,17,98,3,6,8,0,2,1,3,3,0,0,0,0,1,2,3,1,0,0,0,0,0,2,1,6,0,2
DE_01051117,Tielenhemme,136,53,3,0,33,2,2,0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051118,Trennewurth,225,98,1,0,28,21,14,0,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1
DE_01051119,Volsemenhusen,269,97,3,0,56,13,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051120,Wallen,31,21,0,0,3,1,5,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DE_01051121,Warwerort,212,93,1,0,41,28,7,0,1,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DE_01051122,Weddingstedt,1851,538,10,0,216,120,61,0,17,74,3,5,6,1,0,0,5,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1,1,6,2,4
DE_01051125,Welmbüttel,354,104,3,0,63,16,6,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051126,Wennbüttel,65,38,0,0,25,6,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2432,638,15,0,259,155,32,0,26,106,2,3,7,1,3,2,1,2,2,0,0,0,0,4,0,3,0,0,0,2,2,3,0,2,1,5
DE_01051128,Wesselburener Deichhausen,116,55,0,0,20,12,7,0,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051129,Wesselburenerkoog,137,44,1,0,24,9,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DE_01051130,Wesseln,1124,375,2,0,152,85,42,0,18,56,3,4,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,2
DE_01051131,Westerborstel,84,47,2,0,21,4,7,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,731,222,3,0,102,67,15,0,7,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
DE_01051133,Wiemerstedt,132,75,1,0,50,2,5,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DE_01051134,Windbergen,646,221,2,0,115,38,17,0,6,27,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,1,1,1
DE_01051135,Wolmersdorf,261,127,2,0,53,14,16,0,5,24,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0
DE_01051136,Wrohm,574,229,2,0,143,32,7,0,2,37,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
DE_01051137,Nordermeldorf,466,157,2,0,96,29,6,0,3,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,538,189,0,0,110,22,13,0,7,27,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
DE_01051139,Süderdorf,294,128,2,0,82,10,7,0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
DE_01051140,Oesterwurth,223,90,0,0,47,14,7,0,1,15,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DE_01051141,Süderheistedt,472,161,4,0,92,17,19,0,4,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
DE_01051999,Briefwahl für mehrere Gemeinden,0,2526,16,0,1109,450,229,0,107,398,5,37,15,1,4,10,6,0,1,2,1,1,0,9,7,4,6,3,2,4,5,17,1,20,22,34
DE_01053001,Albsfelde,56,36,1,0,14,6,5,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,684,241,4,0,100,45,42,0,5,32,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
DE_01053003,Aumühle,2546,1131,13,0,471,175,206,0,25,197,2,5,2,1,3,0,0,1,2,0,0,0,0,2,1,1,3,0,1,0,4,5,0,4,0,7
DE_01053004,Bäk,661,302,6,0,126,49,36,0,11,45,3,4,5,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,4,0,0,2,6
DE_01053005,Bälau,185,87,2,0,49,6,5,0,2,19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE_01053006,Basedow,542,185,5,0,66,42,12,0,6,21,3,2,5,0,0,0,7,0,1,0,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,4
DE_01053007,Basthorst,321,129,0,0,56,24,19,0,3,14,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1
DE_01053008,Behlendorf,295,141,1,0,61,21,32,0,3,16,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DE_01053009,Berkenthin,1586,511,4,0,190,157,69,0,17,41,4,5,4,0,2,0,1,1,0,0,0,1,0,1,0,0,1,1,0,2,2,0,0,6,0,2
DE_01053010,Besenthal,69,41,0,0,23,11,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053011,Bliestorf,516,226,5,0,58,71,55,0,12,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1
DE_01053012,Börnsen,3192,1253,14,0,378,363,240,0,37,165,5,4,9,3,2,3,0,0,0,1,0,0,1,0,0,5,5,2,0,1,0,2,0,5,2,6
DE_01053013,Borstorf,225,110,2,0,37,19,22,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DE_01053014,Breitenfelde,1430,554,8,0,214,131,51,0,32,77,3,1,9,1,1,2,1,0,0,1,0,0,0,1,0,2,2,0,1,2,0,3,1,2,2,6
DE_01053015,Bröthen,228,87,1,0,38,20,5,0,9,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
DE_01053016,Brunsmark,133,81,0,0,29,28,8,0,4,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
DE_01053017,Brunstorf,510,178,2,0,74,44,18,0,8,19,1,0,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,1,0,0,0
DE_01053018,Buchholz,182,116,0,0,34,23,38,0,2,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
DE_01053019,Buchhorst,144,60,0,0,26,10,5,0,2,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
DE_01053020,Büchen,4501,1537,13,0,530,430,208,0,55,148,13,23,32,1,8,1,5,0,1,1,2,0,0,0,2,9,7,3,0,1,3,6,1,13,6,15
DE_01053021,Dahmker,121,61,0,0,28,7,4,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DE_01053022,Dalldorf,279,130,1,0,64,26,14,0,2,11,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
DE_01053023,Dassendorf,2432,946,9,0,370,202,123,0,31,135,15,18,3,1,2,2,4,1,3,2,1,0,0,2,0,0,1,2,1,2,0,2,0,4,3,7
DE_01053024,Düchelsdorf,135,64,0,0,34,14,8,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053025,Duvensee,417,178,2,0,83,27,30,0,1,24,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0
DE_01053026,Einhaus,322,144,0,0,58,36,20,0,7,13,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2
DE_01053027,Elmenhorst,686,246,2,0,103,59,17,0,5,42,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3
DE_01053028,Escheburg,2529,974,7,0,318,241,191,0,40,116,3,14,6,2,0,1,1,1,0,0,0,0,0,3,0,3,0,2,0,0,2,7,0,12,0,4
DE_01053029,Fitzen,265,111,0,0,45,28,17,0,9,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
DE_01053030,Fredeburg,37,18,1,0,0,2,9,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053031,Fuhlenhagen,243,124,4,0,56,18,16,0,2,13,0,3,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
DE_01053032,Geesthacht,22714,7821,86,0,2619,2074,1018,0,400,996,49,74,93,7,18,23,13,7,8,5,7,2,1,17,7,40,21,11,3,8,11,37,5,48,37,76
DE_01053033,Giesensdorf,82,54,1,0,25,5,9,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01053034,Göldenitz,182,83,0,0,43,17,8,0,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053035,Göttin,48,34,0,0,12,7,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
DE_01053036,Grabau,234,94,1,0,48,11,12,0,1,14,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053037,Grambek,335,152,2,0,56,33,22,0,6,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
