gisco_id,name,registered,turnout,invalid,blank,CDU,Grüne,SPD,AfD,CSU,Linke,FDP,PARTEI,FW,Tierschutzpartei,ÖDP,Familie,Volt,Piraten,MERA25,Heimat,TIERSCHUTZ hier!,Verjüngungsforschung,BIG,Bündnis C,PdH,Menschliche Welt,DKP,MLPD,SGP,ABG,dieBasis,BD,BSW,DAVA,Klimaliste,Letzte Generation,PDV,PdF,V-Partei³
DE_01001000,Flensburg,70935,41851,260,0,8264,9912,6551,4275,0,1724,2117,1139,289,888,165,306,1780,351,173,27,137,23,21,43,106,80,24,7,6,16,157,117,2101,103,49,170,35,348,87
DE_01002000,Kiel,187045,117023,469,0,22722,28411,19838,9353,0,5639,6030,4125,772,1959,415,598,6050,809,638,52,361,73,82,109,454,113,86,42,23,39,484,400,4447,578,148,599,63,832,210
DE_01003000,Lübeck,166429,96558,604,0,22072,18906,17909,10290,0,3251,5065,2213,983,1520,361,534,4376,601,329,73,337,33,55,118,273,119,34,43,13,37,244,335,3870,670,95,354,79,604,158
DE_01004000,Neumünster,59983,32967,230,0,9294,3720,5626,5697,0,709,1921,662,301,498,108,243,597,201,120,87,130,13,20,54,57,39,6,7,7,15,131,159,1518,336,24,47,24,313,53
DE_01051001,Albersdorf,2903,1343,15,0,464,96,203,229,0,34,78,21,16,20,4,10,35,3,6,3,5,0,0,1,2,3,1,0,0,2,4,2,65,0,1,4,1,13,2
DE_01051002,Arkebek,248,147,0,0,68,11,16,25,0,4,9,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
DE_01051003,Averlak,514,242,0,0,72,10,29,79,0,4,10,2,4,2,0,3,5,5,0,0,5,0,0,1,1,0,0,0,0,0,1,1,5,0,0,0,0,2,1
DE_01051004,Bargenstedt,800,388,3,0,163,25,45,65,0,3,30,4,6,4,1,4,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0,0,1,0,3,0
DE_01051005,Barkenholm,154,95,1,0,35,8,13,14,0,3,6,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,2,0,0,0,0
DE_01051006,Barlt,611,347,3,0,135,25,46,76,0,4,22,7,6,2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10,0,0,0,0,0,0
DE_01051008,Bergewöhrden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,170,68,1,0,30,2,4,18,0,0,6,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE_01051011,Brunsbüttel,10072,5819,56,0,1771,494,1115,1004,0,72,429,122,54,75,13,64,86,34,3,9,27,1,2,5,14,7,3,4,2,4,19,37,226,2,2,11,13,26,13
DE_01051012,Buchholz,859,469,4,0,207,24,63,83,0,7,35,3,13,7,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0
DE_01051013,Büsum,4166,1919,19,0,784,162,349,231,0,20,108,37,41,24,3,7,32,5,0,1,7,1,1,2,1,2,0,0,0,2,0,10,60,0,0,0,0,6,4
DE_01051014,Büsumer Deichhausen,323,161,2,0,65,18,29,14,0,1,13,2,3,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
DE_01051015,Bunsoh,743,399,6,0,143,36,47,62,0,7,38,5,5,4,1,2,6,4,0,0,2,2,0,0,1,0,0,0,0,0,4,1,18,0,1,0,0,3,1
DE_01051016,Burg (Dithmarschen),3498,1508,13,0,508,123,211,312,0,28,88,25,24,24,2,8,40,7,0,3,3,1,0,0,2,3,0,0,1,1,6,9,55,0,0,3,0,8,0
DE_01051017,Busenwurth,264,130,0,0,48,8,18,30,0,4,9,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
DE_01051019,Dellstedt,626,355,0,0,154,20,35,68,0,5,19,4,17,6,0,6,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0
DE_01051020,Delve,683,358,0,0,157,27,35,70,0,8,23,6,2,1,2,1,3,0,0,0,5,0,0,2,1,0,0,1,0,0,1,0,12,0,0,0,0,1,0
DE_01051021,Diekhusen-Fahrstedt,586,311,1,0,101,15,45,61,0,10,27,12,3,7,0,5,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10,0,0,0,1,2,0
DE_01051022,Dingen,536,267,1,0,64,10,62,67,0,7,15,7,7,4,1,3,2,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,6,0
DE_01051023,Dörpling,526,258,6,0,96,16,22,66,0,1,10,2,7,7,0,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,11,0,0,0,0,2,0
DE_01051024,Eddelak,1120,521,4,0,185,14,75,115,0,8,42,11,11,13,0,4,4,5,0,0,3,0,0,1,0,0,0,0,0,0,0,3,21,0,0,1,0,1,0
DE_01051026,Eggstedt,647,336,3,0,131,20,49,67,0,5,16,4,7,8,0,1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,1
DE_01051027,Elpersbüttel,751,395,5,0,156,30,47,58,0,6,25,7,8,7,0,6,8,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,15,1,0,1,1,5,0
DE_01051028,Epenwöhrden,635,310,3,0,107,17,46,67,0,5,23,1,4,4,0,3,6,4,1,1,2,0,0,0,0,1,0,0,0,0,3,0,11,0,0,0,0,1,0
DE_01051030,Fedderingen,238,126,0,0,48,13,11,23,0,1,6,3,3,4,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
DE_01051032,Frestedt,314,163,1,0,63,12,23,22,0,3,11,2,6,3,0,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,0
DE_01051033,Friedrichsgabekoog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2045,998,9,0,352,54,171,213,0,13,67,8,10,16,2,3,9,4,0,4,2,0,0,3,1,1,0,0,0,0,3,6,39,0,0,2,0,5,1
DE_01051035,Gaushorn,150,71,1,0,26,3,14,13,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0
DE_01051036,Glüsing,90,57,1,0,23,6,6,5,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
DE_01051037,Großenrade,387,206,1,0,65,22,31,34,0,6,6,9,6,2,0,2,5,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,3,0,1,0
DE_01051038,Groven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,331,204,1,0,65,10,35,48,0,3,16,4,2,5,0,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0
DE_01051043,Hedwigenkoog,163,95,0,0,44,11,20,2,0,1,5,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DE_01051044,Heide,16958,9734,64,0,2923,1009,1544,1537,0,251,644,189,103,149,20,78,312,54,23,13,33,2,2,2,17,16,2,4,4,3,22,43,540,13,3,14,8,80,13
DE_01051045,Hellschen-Heringsand-Unterschaar,129,88,2,0,33,13,4,21,0,0,7,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_01051046,Helse,719,390,3,0,117,26,61,76,0,4,35,10,6,6,1,8,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22,0,0,0,0,4,1
DE_01051047,Hemme,389,175,1,0,63,17,19,34,0,1,11,2,1,2,0,1,3,0,0,0,3,0,1,0,1,0,0,0,0,0,1,3,7,0,0,0,0,4,0
DE_01051048,Hemmingstedt,2295,1064,8,0,348,74,198,185,0,16,47,19,14,28,0,17,16,4,0,0,5,0,2,0,2,2,0,0,0,1,3,8,58,0,0,2,0,6,1
DE_01051049,Hennstedt,1794,733,3,0,238,42,89,176,0,4,77,14,9,8,1,3,8,5,1,2,5,0,0,0,0,2,1,0,0,0,1,7,30,0,0,1,0,5,1
DE_01051050,Hillgroven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,953,413,2,0,134,34,51,93,0,6,24,4,11,6,2,3,7,4,0,1,1,0,0,0,1,0,0,0,0,0,2,1,21,0,0,0,0,4,1
DE_01051052,Hövede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,267,131,0,0,47,14,17,23,0,2,17,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
DE_01051054,Immenstedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,278,147,4,0,49,17,23,23,0,4,17,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
DE_01051058,Karolinenkoog,125,63,0,0,27,2,4,9,0,1,8,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0
DE_01051060,Kleve,358,195,1,0,66,14,23,36,0,5,17,2,4,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,2,0
DE_01051061,Krempel,510,238,2,0,77,13,57,39,0,4,11,3,1,0,1,3,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,3,0
DE_01051062,Kronprinzenkoog,696,364,1,0,119,21,54,82,0,3,26,8,16,8,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,15,0,0,0,0,1,0
DE_01051063,Krumstedt,447,264,0,0,91,21,37,47,0,10,20,5,2,2,0,4,7,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,9,0,0,2,0,1,0
DE_01051064,Kuden,536,269,2,0,100,20,32,53,0,4,15,7,7,4,2,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,3,0
DE_01051065,Lehe,892,404,2,0,126,23,76,68,0,2,19,5,7,10,1,11,8,3,1,0,2,0,0,1,1,0,0,0,1,1,1,2,29,0,0,0,0,4,0
DE_01051067,Lieth,330,175,1,0,76,12,21,43,0,3,3,3,2,3,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_01051068,Linden,713,362,1,0,138,24,34,64,0,8,44,5,2,2,0,3,5,5,0,1,1,0,0,0,2,0,0,0,0,1,1,0,17,0,0,1,1,1,1
DE_01051069,Lohe-Rickelshof,1707,888,5,0,297,106,170,112,0,12,66,12,18,11,3,6,10,7,0,0,5,0,0,1,1,1,0,0,0,1,1,4,28,0,2,0,0,9,0
DE_01051071,Lunden,1375,466,6,0,121,38,87,121,0,9,18,5,5,9,3,5,3,2,0,0,3,0,0,2,1,0,0,0,1,2,1,1,18,0,0,1,1,2,1
DE_01051072,Marne,4640,1958,30,0,576,138,326,333,0,29,250,23,30,30,3,18,36,13,3,5,5,1,1,3,2,2,1,1,1,0,7,8,67,0,3,1,0,12,0
DE_01051073,Marnerdeich,320,151,0,0,54,13,14,41,0,2,10,1,3,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0
DE_01051074,Meldorf,5892,2593,24,0,730,344,474,399,0,77,164,54,25,40,7,21,47,14,4,2,5,1,1,5,7,4,1,1,0,0,3,15,95,2,0,5,1,17,4
DE_01051075,Neuenkirchen,792,408,5,0,145,24,67,79,0,4,21,3,10,7,0,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,0,1,0,0,0
DE_01051076,Neufeld,494,263,5,0,94,17,36,41,0,3,26,3,8,7,0,6,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,0
DE_01051077,Neufelderkoog,105,79,1,0,37,8,2,6,0,2,11,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0
DE_01051078,Nindorf,959,519,2,0,180,62,73,90,0,8,36,5,11,6,3,3,8,0,0,0,2,0,0,0,0,1,1,0,0,0,3,2,12,0,0,3,0,5,3
DE_01051079,Norddeich,395,227,1,0,89,23,42,30,0,1,15,6,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,9,0,0,0,0,1,0
DE_01051080,Norderheistedt,108,66,0,0,35,7,4,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
DE_01051081,Norderwöhrden,196,104,1,0,32,4,8,23,0,1,9,4,12,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0
DE_01051082,Nordhastedt,2276,1187,8,0,444,108,180,189,0,20,60,15,20,17,2,4,23,2,0,2,5,0,0,1,3,0,0,0,0,0,2,9,60,0,0,2,0,11,0
DE_01051083,Odderade,281,140,1,0,45,5,20,32,0,0,14,3,2,3,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,2,0
DE_01051084,Oesterdeichstrich,183,101,1,0,46,4,14,10,0,2,13,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
DE_01051085,Offenbüttel,209,144,0,0,72,12,15,15,0,1,10,2,3,1,1,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DE_01051086,Osterrade,343,191,0,0,89,11,24,26,0,3,10,4,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,2,0
DE_01051087,Ostrohe,773,416,1,0,140,28,75,71,0,12,35,6,7,4,1,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,14,0,0,2,0,5,0
DE_01051088,Pahlen,978,467,1,0,216,22,50,85,0,10,26,4,5,6,0,3,6,1,0,1,1,1,1,1,1,0,0,1,0,0,0,3,17,0,0,0,0,5,0
DE_01051089,Quickborn,158,90,3,0,25,9,13,21,0,1,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0
DE_01051090,Ramhusen,125,68,0,0,23,2,9,13,0,0,10,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
DE_01051092,Rehm-Flehde-Bargen,457,196,1,0,75,18,24,50,0,2,6,0,1,4,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,1,0
DE_01051093,Reinsbüttel,362,220,1,0,87,16,33,29,0,4,13,5,9,4,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,2,0
DE_01051096,Sankt Annen,256,131,0,0,44,14,18,27,0,1,8,4,1,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2924,1233,13,0,451,67,179,271,0,24,61,26,19,11,0,11,14,1,3,0,8,0,1,5,3,0,0,1,1,3,1,2,37,0,3,1,3,11,2
DE_01051098,Sarzbüttel,617,343,5,0,130,21,67,56,0,7,17,0,6,4,0,5,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,13,0,0,0,0,3,0
DE_01051099,Schafstedt,1123,597,6,0,209,44,90,109,0,8,44,12,12,10,0,12,6,3,1,3,2,1,0,0,3,0,0,0,0,0,2,3,11,0,0,2,3,1,0
DE_01051100,Schalkholz,504,228,0,0,73,16,17,65,0,3,24,6,0,3,0,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0
DE_01051102,Schlichting,201,119,2,0,44,9,9,25,0,2,6,1,3,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,11,0,0,0,0,0,0
DE_01051103,Schmedeswurth,157,109,0,0,44,6,13,22,0,1,11,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
DE_01051104,Schrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,320,178,0,0,61,14,30,34,0,0,12,5,6,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0
DE_01051107,Stelle-Wittenwurth,412,167,1,0,51,11,19,36,0,7,9,5,3,3,0,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,2,1
DE_01051108,Strübbel,85,57,0,0,24,12,8,4,0,0,3,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,375,174,0,0,69,18,24,25,0,5,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0
DE_01051110,Süderhastedt,625,281,1,0,138,18,29,41,0,4,14,2,6,6,0,3,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,1,0
DE_01051113,Wöhrden,938,497,3,0,183,28,75,88,0,7,31,8,10,7,1,9,11,4,0,1,3,0,0,0,0,0,0,0,0,0,1,5,18,0,1,0,0,3,0
DE_01051114,Tellingstedt,2276,1071,6,0,421,64,147,208,0,10,84,10,14,10,2,7,16,6,1,0,3,1,0,1,2,2,0,0,0,1,4,6,39,0,0,1,1,2,2
DE_01051117,Tielenhemme,143,79,1,0,33,6,10,12,0,2,5,1,0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DE_01051118,Trennewurth,204,104,1,0,24,9,16,22,0,0,5,4,13,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0
DE_01051119,Volsemenhusen,286,149,2,0,46,17,12,36,0,7,7,0,3,4,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,2,0
DE_01051120,Wallen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,211,91,0,0,40,8,8,11,0,3,8,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
DE_01051122,Weddingstedt,1937,959,7,0,373,103,153,145,0,8,53,14,14,8,1,7,12,4,1,0,7,1,0,0,1,0,1,2,0,0,1,2,36,0,0,2,0,3,0
DE_01051125,Welmbüttel,342,168,0,0,68,10,16,34,0,4,8,1,2,3,0,4,6,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,4,0,0,0,0,1,0
DE_01051126,Wennbüttel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2321,1009,11,0,356,61,178,197,0,17,61,13,14,10,3,8,11,5,0,2,5,0,0,2,1,0,0,1,0,0,2,8,37,0,0,1,2,3,0
DE_01051128,Wesselburener Deichhausen,104,67,0,0,17,4,8,14,0,2,9,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
DE_01051129,Wesselburenerkoog,138,73,0,0,29,7,9,11,0,2,3,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0
DE_01051130,Wesseln,1166,605,0,0,209,60,97,93,0,9,55,7,11,6,0,5,14,3,1,0,4,0,0,0,1,2,0,0,0,0,1,0,23,0,0,1,0,3,0
DE_01051131,Westerborstel,96,64,0,0,27,9,5,4,0,1,7,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
DE_01051132,Westerdeichstrich,723,336,1,0,117,28,51,59,0,4,33,4,2,6,3,4,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,15,0,0,0,1,2,0
DE_01051133,Wiemerstedt,130,90,3,0,44,7,6,20,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_01051134,Windbergen,624,352,2,0,132,31,43,81,0,3,15,9,2,5,0,3,5,3,0,0,1,1,0,1,1,0,0,0,0,1,0,1,11,0,0,1,0,0,0
DE_01051135,Wolmersdorf,280,171,0,0,52,18,24,31,0,1,17,2,2,5,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0
DE_01051136,Wrohm,585,324,1,0,163,20,36,45,0,5,14,8,2,4,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0
DE_01051137,Nordermeldorf,493,257,3,0,103,14,28,46,0,4,24,2,5,3,0,4,6,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,5,0,0,0,1,3,0
DE_01051138,Tensbüttel-Röst,558,315,1,0,141,22,31,30,0,5,26,2,15,3,2,2,11,0,0,1,3,0,0,0,0,1,0,0,0,0,2,4,10,0,0,0,0,3,0
DE_01051139,Süderdorf,289,181,1,0,100,8,6,32,0,2,6,6,3,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0
DE_01051140,Oesterwurth,214,117,0,0,50,8,5,34,0,0,9,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0
DE_01051141,Süderheistedt,429,212,0,0,88,15,28,41,0,2,17,1,2,3,0,1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0
DE_01051963,Briefwahl,0,2087,16,0,747,213,273,281,0,41,185,36,42,33,7,25,28,20,1,0,17,0,0,1,3,3,0,0,0,3,2,12,69,0,0,6,2,16,5
DE_01051966,Briefwahl,0,1596,13,0,515,164,278,149,0,27,165,25,39,23,4,20,20,9,3,2,7,1,0,1,3,5,0,1,0,3,3,7,89,0,3,7,1,8,1
DE_01051969,Briefwahl,0,2472,6,0,959,257,331,276,0,28,202,54,24,62,6,22,22,10,1,0,8,2,2,2,4,2,0,0,0,2,3,10,145,0,1,5,2,20,4
DE_01051972,Briefwahl,0,2026,5,0,788,221,349,168,0,26,147,27,26,44,4,14,32,17,2,0,6,1,1,1,2,7,0,1,0,1,0,9,99,2,1,5,2,13,5
DE_01051975,Briefwahl,0,2991,21,0,1018,375,515,304,0,47,228,49,33,59,6,25,46,27,3,0,15,2,1,1,7,2,0,3,0,1,3,7,154,1,2,14,1,18,3
DE_01051978,Briefwahl,0,1721,4,0,661,200,293,141,0,15,138,25,28,30,2,14,21,4,2,0,12,0,2,3,2,3,0,1,0,2,3,9,102,0,1,0,1,0,2
DE_01053001,Albsfelde,62,52,0,0,21,13,2,5,0,0,1,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,645,328,4,0,106,32,53,61,0,6,21,4,5,4,0,3,3,2,0,0,3,0,0,0,0,2,0,0,0,0,0,2,12,0,0,0,1,1,3
DE_01053003,Aumühle,2557,1256,4,0,387,272,171,88,0,33,136,22,10,13,6,0,36,6,4,0,1,0,0,0,5,1,0,0,0,1,1,3,34,0,0,11,1,8,2
DE_01053004,Bäk,771,404,4,0,142,67,41,44,0,2,35,2,5,8,1,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,5,0
DE_01053005,Bälau,188,104,0,0,37,7,18,22,0,1,7,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
DE_01053006,Basedow,543,277,3,0,63,21,37,84,0,1,12,6,10,7,0,8,3,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,14,0,0,1,0,1,0
DE_01053007,Basthorst,330,179,3,0,57,24,23,26,0,2,13,4,0,2,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,1
DE_01053008,Behlendorf,338,222,1,0,65,49,18,33,0,0,8,3,8,2,1,2,9,1,1,1,1,0,0,1,0,0,0,0,0,1,2,0,11,0,0,0,0,4,0
DE_01053009,Berkenthin,1770,883,3,0,266,117,147,158,0,17,46,13,20,16,4,11,19,7,0,0,0,1,0,1,2,2,0,0,0,0,1,4,18,0,0,1,1,7,1
DE_01053010,Besenthal,78,58,1,0,25,1,5,15,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053011,Bliestorf,502,311,1,0,82,59,50,27,0,9,14,17,2,3,3,3,13,1,0,0,1,1,0,0,1,0,0,0,1,0,4,4,12,0,0,0,0,3,0
DE_01053012,Börnsen,3626,1880,11,0,492,291,356,249,0,36,112,26,16,31,10,19,52,6,7,0,10,4,0,4,4,0,0,2,1,0,14,13,79,3,1,5,1,25,0
DE_01053013,Borstorf,272,172,1,0,64,22,14,30,0,1,14,2,3,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0
DE_01053014,Breitenfelde,1651,844,4,0,250,78,116,184,0,9,72,12,15,13,0,10,13,1,1,1,1,1,1,1,1,1,1,0,0,1,4,4,35,2,1,2,0,7,2
DE_01053015,Bröthen,264,145,0,0,42,34,15,30,0,2,7,2,1,3,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
DE_01053016,Brunsmark,137,78,1,0,29,5,16,9,0,1,4,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
DE_01053017,Brunstorf,586,272,2,0,92,25,27,47,0,6,13,8,4,7,1,5,6,1,1,1,3,0,0,0,0,2,0,1,0,1,1,0,12,0,0,2,0,3,1
DE_01053018,Buchholz,193,130,1,0,32,56,14,0,0,3,8,2,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0
DE_01053019,Buchhorst,130,90,0,0,29,4,21,14,0,0,7,1,1,1,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0
DE_01053020,Büchen,5245,2438,19,0,707,282,437,418,0,43,96,46,31,39,11,32,73,14,2,3,13,1,0,1,5,0,0,0,0,0,11,10,89,5,6,3,2,36,3
DE_01053021,Dahmker,136,86,0,0,29,13,4,18,0,3,5,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
DE_01053022,Dalldorf,288,167,1,0,55,11,10,42,0,6,8,0,8,3,4,3,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,2,1
